trace_id,_Start#duration,_Start#end_time,_Start#fixedCost,_Start#occurred,_Start#resourceCost,_Start#start_time,_Start@duration,_Start@fixedCost,_Start@occurred,_Start@resourceCost,A#duration,A#end_time,A#fixedCost,A#occurred,A#resourceCost,A#start_time,A@duration,A@fixedCost,A@occurred,A@resourceCost,B#duration,B#end_time,B#fixedCost,B#occurred,B#resourceCost,B#start_time,B@duration,B@fixedCost,B@occurred,B@resourceCost,C#duration,C#end_time,C#fixedCost,C#occurred,C#resourceCost,C#start_time,C@duration,C@fixedCost,C@occurred,C@resourceCost,D#duration,D#end_time,D#fixedCost,D#occurred,D#resourceCost,D#start_time,D@duration,D@fixedCost,D@occurred,D@resourceCost,E#duration,E#end_time,E#fixedCost,E#occurred,E#resourceCost,E#start_time,E@duration,E@fixedCost,E@occurred,E@resourceCost,F#duration,F#end_time,F#fixedCost,F#occurred,F#resourceCost,F#start_time,F@duration,F@fixedCost,F@occurred,F@resourceCost,K#duration,K#end_time,K#fixedCost,K#occurred,K#resourceCost,K#start_time,K@duration,K@fixedCost,K@occurred,K@resourceCost,_End#duration,_End#end_time,_End#fixedCost,_End#occurred,_End#resourceCost,_End#start_time,_End@duration,_End@fixedCost,_End@occurred,_End@resourceCost,_Path,1_if_A#duration_>_515.0_then_INSERT_K_(_#duration_10.0_#resourceCost_?N_(10.0_2.0)_);,2_if_B#duration_>_50.0_then_SKIP_C;,3_if_D#duration_>_60.0_then_E+F;,_Label
222,0.0,2023-06-22T15:50:00.000+00:00,0.0,1,0.0,2023-06-22T15:50:00.000+00:00,0.0,0.0,1.0,0.0,552.335,2023-06-22T15:59:12.335+00:00,50.0,1,30.69,2023-06-22T15:50:00.000+00:00,552.335,50.0,2.0,30.69,1.847,2023-06-22T15:59:24.182000+00:00,10.0,1,0.1,2023-06-22T15:59:22.335000+00:00,564.182,60.0,4.0,41.21691621171253,103.452,2023-06-22T16:01:07.634000+00:00,5.0,1,5.75,2023-06-22T15:59:24.182000+00:00,667.634,65.0,5.0,46.96691621171253,63.876,2023-06-22T16:02:11.510000+00:00,5.0,1,3.55,2023-06-22T16:01:07.634000+00:00,731.51,70.0,6.0,50.51691621171253,75.204,2023-06-22T16:03:26.714000+00:00,10.0,1,4.18,2023-06-22T16:02:11.510000+00:00,806.7139999999999,80.0,7.0,54.69691621171253,756.933,2023-06-22T16:14:48.443000+00:00,0.0,1,42.05,2023-06-22T16:02:11.510000+00:00,1563.647,80.0,8.0,96.74691621171252,10.0,2023-06-22T15:59:22.335000+00:00,0.0,1.0,10.426916211712529,2023-06-22T15:59:12.335+00:00,562.335,50.0,3.0,41.11691621171253,0.0,2023-06-22T16:14:48.443000+00:00,0.0,1,0.0,2023-06-22T16:14:48.443000+00:00,1563.647,80.0,9.0,96.74691621171252,"_Start,A,K,B,C,D,E,F,_End",1,0,1,5.0
208,0.0,2023-06-22T13:53:20.000+00:00,0.0,1,0.0,2023-06-22T13:53:20.000+00:00,0.0,0.0,1.0,0.0,536.895,2023-06-22T14:02:16.895+00:00,50.0,1,29.83,2023-06-22T13:53:20.000+00:00,536.895,50.0,2.0,29.83,23.646,2023-06-22T14:02:50.541000+00:00,10.0,1,1.31,2023-06-22T14:02:26.895000+00:00,570.5409999999999,60.0,4.0,42.35582510721177,102.299,2023-06-22T14:04:32.840000+00:00,5.0,1,5.68,2023-06-22T14:02:50.541000+00:00,672.8399999999999,65.0,5.0,48.03582510721177,88.752,2023-06-22T14:06:01.592000+00:00,5.0,1,4.93,2023-06-22T14:04:32.840000+00:00,761.5919999999999,70.0,6.0,52.96582510721177,75.028,2023-06-22T14:07:16.620000+00:00,10.0,1,4.17,2023-06-22T14:06:01.592000+00:00,836.6199999999999,80.0,7.0,57.13582510721177,380.102,2023-06-22T14:12:21.694000+00:00,0.0,1,21.12,2023-06-22T14:06:01.592000+00:00,1216.7219999999998,80.0,8.0,78.25582510721178,10.0,2023-06-22T14:02:26.895000+00:00,0.0,1.0,11.215825107211774,2023-06-22T14:02:16.895+00:00,546.895,50.0,3.0,41.04582510721177,0.0,2023-06-22T14:12:21.694000+00:00,0.0,1,0.0,2023-06-22T14:12:21.694000+00:00,1216.7219999999998,80.0,9.0,78.25582510721178,"_Start,A,K,B,C,D,E,F,_End",1,0,1,5.0
201,0.0,2023-06-22T12:55:00.000+00:00,0.0,1,0.0,2023-06-22T12:55:00.000+00:00,0.0,0.0,1.0,0.0,518.25,2023-06-22T13:03:38.250+00:00,50.0,1,28.79,2023-06-22T12:55:00.000+00:00,518.25,50.0,2.0,28.79,9.852,2023-06-22T13:03:58.102000+00:00,10.0,1,0.55,2023-06-22T13:03:48.250000+00:00,538.102,60.0,4.0,41.365810955059644,99.652,2023-06-22T13:05:37.754000+00:00,5.0,1,5.54,2023-06-22T13:03:58.102000+00:00,637.754,65.0,5.0,46.90581095505964,81.126,2023-06-22T13:06:58.880000+00:00,5.0,1,4.51,2023-06-22T13:05:37.754000+00:00,718.88,70.0,6.0,51.41581095505964,66.828,2023-06-22T13:08:05.708000+00:00,10.0,1,3.71,2023-06-22T13:06:58.880000+00:00,785.708,80.0,7.0,55.12581095505964,767.87,2023-06-22T13:19:46.750000+00:00,0.0,1,42.66,2023-06-22T13:06:58.880000+00:00,1553.578,80.0,8.0,97.78581095505965,10.0,2023-06-22T13:03:48.250000+00:00,0.0,1.0,12.02581095505965,2023-06-22T13:03:38.250+00:00,528.25,50.0,3.0,40.815810955059646,0.0,2023-06-22T13:19:46.750000+00:00,0.0,1,0.0,2023-06-22T13:19:46.750000+00:00,1553.578,80.0,9.0,97.78581095505965,"_Start,A,K,B,C,D,E,F,_End",1,0,1,5.0
670,0.0,2023-07-04T14:03:20.000+00:00,0.0,1,0.0,2023-07-04T14:03:20.000+00:00,0.0,0.0,1.0,0.0,524.456,2023-07-04T14:12:04.456+00:00,50.0,1,29.14,2023-07-04T14:03:20.000+00:00,524.456,50.0,2.0,29.14,14.727,2023-07-04T14:12:29.183000+00:00,10.0,1,0.82,2023-07-04T14:12:14.456000+00:00,549.183,60.0,4.0,40.822534192324326,102.836,2023-07-04T14:14:12.019000+00:00,5.0,1,5.71,2023-07-04T14:12:29.183000+00:00,652.019,65.0,5.0,46.53253419232433,73.224,2023-07-04T14:15:25.243000+00:00,5.0,1,4.07,2023-07-04T14:14:12.019000+00:00,725.243,70.0,6.0,50.60253419232433,76.804,2023-07-04T14:16:42.047000+00:00,10.0,1,4.27,2023-07-04T14:15:25.243000+00:00,802.047,80.0,7.0,54.87253419232432,244.126,2023-07-04T14:19:29.369000+00:00,0.0,1,13.56,2023-07-04T14:15:25.243000+00:00,1046.173,80.0,8.0,68.43253419232433,10.0,2023-07-04T14:12:14.456000+00:00,0.0,1.0,10.862534192324325,2023-07-04T14:12:04.456+00:00,534.456,50.0,3.0,40.002534192324326,0.0,2023-07-04T14:19:29.369000+00:00,0.0,1,0.0,2023-07-04T14:19:29.369000+00:00,1046.173,80.0,9.0,68.43253419232433,"_Start,A,K,B,C,D,E,F,_End",1,0,1,5.0
457,0.0,2023-06-28T16:28:20.000+00:00,0.0,1,0.0,2023-06-28T16:28:20.000+00:00,0.0,0.0,1.0,0.0,472.51,2023-06-28T16:36:12.510+00:00,50.0,1,26.25,2023-06-28T16:28:20.000+00:00,472.51,50.0,2.0,26.25,3.924,2023-06-28T16:36:16.434+00:00,10.0,1,0.22,2023-06-28T16:36:12.510+00:00,476.43399999999997,60.0,3.0,26.47,104.131,2023-06-28T16:38:00.565+00:00,5.0,1,5.79,2023-06-28T16:36:16.434+00:00,580.5649999999999,65.0,4.0,32.26,74.977,2023-06-28T16:39:15.542+00:00,5.0,1,4.17,2023-06-28T16:38:00.565+00:00,655.5419999999999,70.0,5.0,36.43,64.922,2023-06-28T16:40:20.464+00:00,10.0,1,3.61,2023-06-28T16:39:15.542+00:00,720.4639999999999,80.0,6.0,40.04,178.912,2023-06-28T16:42:14.454000+00:00,0.0,1,9.94,2023-06-28T16:39:15.542000+00:00,899.376,80.0,7.0,49.98,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-28T16:42:14.454000+00:00,0.0,1,0.0,2023-06-28T16:42:14.454000+00:00,899.376,80.0,8.0,49.98,"_Start,A,B,C,D,E,F,_End",0,0,1,1.0
690,0.0,2023-07-04T16:50:00.000+00:00,0.0,1,0.0,2023-07-04T16:50:00.000+00:00,0.0,0.0,1.0,0.0,454.617,2023-07-04T16:57:34.617+00:00,50.0,1,25.26,2023-07-04T16:50:00.000+00:00,454.617,50.0,2.0,25.26,12.031,2023-07-04T16:57:46.648+00:00,10.0,1,0.67,2023-07-04T16:57:34.617+00:00,466.648,60.0,3.0,25.930000000000003,98.524,2023-07-04T16:59:25.172+00:00,5.0,1,5.47,2023-07-04T16:57:46.648+00:00,565.172,65.0,4.0,31.400000000000002,57687.794,2023-07-05T09:00:52.966+00:00,5.0,1,4.88,2023-07-04T16:59:25.172+00:00,58252.966,70.0,5.0,36.28,101.231,2023-07-05T09:02:34.197+00:00,10.0,1,5.62,2023-07-05T09:00:52.966+00:00,58354.197,80.0,6.0,41.9,313.659,2023-07-05T09:06:06.625000+00:00,0.0,1,17.43,2023-07-05T09:00:52.966000+00:00,58667.856,80.0,7.0,59.33,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-07-05T09:06:06.625000+00:00,0.0,1,0.0,2023-07-05T09:06:06.625000+00:00,58667.856,80.0,8.0,59.33,"_Start,A,B,C,D,E,F,_End",0,0,1,1.0
343,0.0,2023-06-26T16:38:20.000+00:00,0.0,1,0.0,2023-06-26T16:38:20.000+00:00,0.0,0.0,1.0,0.0,523.574,2023-06-26T16:47:03.574+00:00,50.0,1,29.09,2023-06-26T16:38:20.000+00:00,523.574,50.0,2.0,29.09,28.089,2023-06-26T16:47:41.663000+00:00,10.0,1,1.56,2023-06-26T16:47:13.574000+00:00,561.663,60.0,4.0,40.19848460703742,99.181,2023-06-26T16:49:20.844000+00:00,5.0,1,5.51,2023-06-26T16:47:41.663000+00:00,660.844,65.0,5.0,45.70848460703742,96.65,2023-06-26T16:50:57.494000+00:00,5.0,1,5.37,2023-06-26T16:49:20.844000+00:00,757.494,70.0,6.0,51.07848460703742,78.936,2023-06-26T16:52:16.430000+00:00,10.0,1,4.39,2023-06-26T16:50:57.494000+00:00,836.4300000000001,80.0,7.0,55.46848460703742,306.252,2023-06-26T16:56:03.746000+00:00,0.0,1,17.01,2023-06-26T16:50:57.494000+00:00,1142.682,80.0,8.0,72.47848460703742,10.0,2023-06-26T16:47:13.574000+00:00,0.0,1.0,9.54848460703742,2023-06-26T16:47:03.574+00:00,533.574,50.0,3.0,38.63848460703742,0.0,2023-06-26T16:56:03.746000+00:00,0.0,1,0.0,2023-06-26T16:56:03.746000+00:00,1142.682,80.0,9.0,72.47848460703742,"_Start,A,K,B,C,D,E,F,_End",1,0,1,5.0
321,0.0,2023-06-26T13:35:00.000+00:00,0.0,1,0.0,2023-06-26T13:35:00.000+00:00,0.0,0.0,1.0,0.0,559.499,2023-06-26T13:44:19.499+00:00,50.0,1,31.08,2023-06-26T13:35:00.000+00:00,559.499,50.0,2.0,31.08,76.672,2023-06-26T13:45:46.171000+00:00,10.0,1,4.26,2023-06-26T13:44:29.499000+00:00,646.171,60.0,4.0,44.62035578316802,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,66.655,2023-06-26T13:46:52.826000+00:00,5.0,1,3.7,2023-06-26T13:45:46.171000+00:00,712.826,65.0,5.0,48.320355783168026,91.87,2023-06-26T13:48:24.696000+00:00,10.0,1,5.1,2023-06-26T13:46:52.826000+00:00,804.696,75.0,6.0,53.42035578316803,148.856,2023-06-26T13:49:21.682000+00:00,0.0,1,8.27,2023-06-26T13:46:52.826000+00:00,953.552,75.0,7.0,61.69035578316803,10.0,2023-06-26T13:44:29.499000+00:00,0.0,1.0,9.280355783168027,2023-06-26T13:44:19.499+00:00,569.499,50.0,3.0,40.360355783168025,0.0,2023-06-26T13:49:21.682000+00:00,0.0,1,0.0,2023-06-26T13:49:21.682000+00:00,953.552,75.0,8.0,61.69035578316803,"_Start,A,K,B,D,E,F,_End",1,1,1,7.0
342,0.0,2023-06-26T16:30:00.000+00:00,0.0,1,0.0,2023-06-26T16:30:00.000+00:00,0.0,0.0,1.0,0.0,455.895,2023-06-26T16:37:35.895+00:00,50.0,1,25.33,2023-06-26T16:30:00.000+00:00,455.895,50.0,2.0,25.33,15.913,2023-06-26T16:37:51.808+00:00,10.0,1,0.88,2023-06-26T16:37:35.895+00:00,471.808,60.0,3.0,26.209999999999997,103.453,2023-06-26T16:39:35.261+00:00,5.0,1,5.75,2023-06-26T16:37:51.808+00:00,575.261,65.0,4.0,31.959999999999997,50.791,2023-06-26T16:40:26.052+00:00,5.0,1,2.82,2023-06-26T16:39:35.261+00:00,626.0519999999999,70.0,5.0,34.779999999999994,78.732,2023-06-26T16:41:44.784+00:00,10.0,1,4.37,2023-06-26T16:40:26.052+00:00,704.7839999999999,80.0,6.0,39.14999999999999,60254.47,2023-06-27T09:25:59.254+00:00,0.0,1,147.47,2023-06-26T16:41:44.784+00:00,60959.254,80.0,7.0,186.62,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-27T09:25:59.254+00:00,0.0,1,0.0,2023-06-27T09:25:59.254+00:00,60959.254,80.0,8.0,186.62,"_Start,A,B,C,D,E,F,_End",0,0,0,0.0
436,0.0,2023-06-28T13:33:20.000+00:00,0.0,1,0.0,2023-06-28T13:33:20.000+00:00,0.0,0.0,1.0,0.0,517.776,2023-06-28T13:41:57.776+00:00,50.0,1,28.77,2023-06-28T13:33:20.000+00:00,517.776,50.0,2.0,28.77,5.62,2023-06-28T13:42:13.396000+00:00,10.0,1,0.31,2023-06-28T13:42:07.776000+00:00,533.396,60.0,4.0,39.55920196251206,96.063,2023-06-28T13:43:49.459000+00:00,5.0,1,5.34,2023-06-28T13:42:13.396000+00:00,629.459,65.0,5.0,44.899201962512066,86.689,2023-06-28T13:45:16.148000+00:00,5.0,1,4.82,2023-06-28T13:43:49.459000+00:00,716.1479999999999,70.0,6.0,49.71920196251207,70.975,2023-06-28T13:46:27.123000+00:00,10.0,1,3.94,2023-06-28T13:45:16.148000+00:00,787.1229999999999,80.0,7.0,53.659201962512064,814.197,2023-06-28T13:58:50.345000+00:00,0.0,1,45.23,2023-06-28T13:45:16.148000+00:00,1601.32,80.0,8.0,98.88920196251206,10.0,2023-06-28T13:42:07.776000+00:00,0.0,1.0,10.479201962512061,2023-06-28T13:41:57.776+00:00,527.776,50.0,3.0,39.24920196251206,0.0,2023-06-28T13:58:50.345000+00:00,0.0,1,0.0,2023-06-28T13:58:50.345000+00:00,1601.32,80.0,9.0,98.88920196251206,"_Start,A,K,B,C,D,E,F,_End",1,0,1,5.0
691,0.0,2023-07-04T16:58:20.000+00:00,0.0,1,0.0,2023-07-04T16:58:20.000+00:00,0.0,0.0,1.0,0.0,58133.94,2023-07-05T09:07:13.940+00:00,50.0,1,29.66,2023-07-04T16:58:20.000+00:00,58133.94,50.0,2.0,29.66,19.534,2023-07-05T09:07:43.474000+00:00,10.0,1,1.09,2023-07-05T09:07:23.940000+00:00,58163.474,60.0,4.0,40.81757133519262,97.533,2023-07-05T09:09:21.007000+00:00,5.0,1,5.42,2023-07-05T09:07:43.474000+00:00,58261.007000000005,65.0,5.0,46.23757133519262,74.117,2023-07-05T09:10:35.124000+00:00,5.0,1,4.12,2023-07-05T09:09:21.007000+00:00,58335.124,70.0,6.0,50.35757133519262,84.337,2023-07-05T09:11:59.461000+00:00,10.0,1,4.69,2023-07-05T09:10:35.124000+00:00,58419.461,80.0,7.0,55.047571335192615,90.444,2023-07-05T09:12:05.568000+00:00,0.0,1,5.02,2023-07-05T09:10:35.124000+00:00,58509.905000000006,80.0,8.0,60.06757133519261,10.0,2023-07-05T09:07:23.940000+00:00,0.0,1.0,10.067571335192612,2023-07-05T09:07:13.940+00:00,58143.94,50.0,3.0,39.727571335192614,0.0,2023-07-05T09:12:05.568000+00:00,0.0,1,0.0,2023-07-05T09:12:05.568000+00:00,58509.905000000006,80.0,9.0,60.06757133519261,"_Start,A,K,B,C,D,E,F,_End",1,0,1,5.0
225,0.0,2023-06-22T16:15:00.000+00:00,0.0,1,0.0,2023-06-22T16:15:00.000+00:00,0.0,0.0,1.0,0.0,528.775,2023-06-22T16:23:48.775+00:00,50.0,1,29.38,2023-06-22T16:15:00.000+00:00,528.775,50.0,2.0,29.38,101.791,2023-06-22T16:25:40.566000+00:00,10.0,1,5.66,2023-06-22T16:23:58.775000+00:00,640.566,60.0,4.0,47.704274781020004,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,81.942,2023-06-22T16:27:02.508000+00:00,5.0,1,4.55,2023-06-22T16:25:40.566000+00:00,722.508,65.0,5.0,52.25427478102,85.328,2023-06-22T16:28:27.836000+00:00,10.0,1,4.74,2023-06-22T16:27:02.508000+00:00,807.836,75.0,6.0,56.99427478102,472.212,2023-06-22T16:34:54.720000+00:00,0.0,1,26.23,2023-06-22T16:27:02.508000+00:00,1280.048,75.0,7.0,83.22427478102,10.0,2023-06-22T16:23:58.775000+00:00,0.0,1.0,12.664274781020005,2023-06-22T16:23:48.775+00:00,538.775,50.0,3.0,42.04427478102001,0.0,2023-06-22T16:34:54.720000+00:00,0.0,1,0.0,2023-06-22T16:34:54.720000+00:00,1280.048,75.0,8.0,83.22427478102,"_Start,A,K,B,D,E,F,_End",1,1,1,7.0
2,0.0,2023-06-19T09:16:40.000+00:00,0.0,1,0.0,2023-06-19T09:16:40.000+00:00,0.0,0.0,1.0,0.0,479.246,2023-06-19T09:24:39.246+00:00,50.0,1,26.62,2023-06-19T09:16:40.000+00:00,479.246,50.0,2.0,26.62,2.212,2023-06-19T09:24:41.458+00:00,10.0,1,0.12,2023-06-19T09:24:39.246+00:00,481.45799999999997,60.0,3.0,26.740000000000002,99.742,2023-06-19T09:26:21.200+00:00,5.0,1,5.54,2023-06-19T09:24:41.458+00:00,581.1999999999999,65.0,4.0,32.28,81.054,2023-06-19T09:27:42.254+00:00,5.0,1,4.5,2023-06-19T09:26:21.200+00:00,662.2539999999999,70.0,5.0,36.78,78.504,2023-06-19T09:29:00.758+00:00,10.0,1,4.36,2023-06-19T09:27:42.254+00:00,740.7579999999999,80.0,6.0,41.14,1076.764,2023-06-19T09:45:39.018000+00:00,0.0,1,59.82,2023-06-19T09:27:42.254000+00:00,1817.522,80.0,7.0,100.96000000000001,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-19T09:45:39.018000+00:00,0.0,1,0.0,2023-06-19T09:45:39.018000+00:00,1817.522,80.0,8.0,100.96000000000001,"_Start,A,B,C,D,E,F,_End",0,0,1,1.0
205,0.0,2023-06-22T13:28:20.000+00:00,0.0,1,0.0,2023-06-22T13:28:20.000+00:00,0.0,0.0,1.0,0.0,499.68,2023-06-22T13:36:39.680+00:00,50.0,1,27.76,2023-06-22T13:28:20.000+00:00,499.68,50.0,2.0,27.76,15.317,2023-06-22T13:36:54.997+00:00,10.0,1,0.85,2023-06-22T13:36:39.680+00:00,514.997,60.0,3.0,28.610000000000003,90.919,2023-06-22T13:38:25.916+00:00,5.0,1,5.05,2023-06-22T13:36:54.997+00:00,605.9159999999999,65.0,4.0,33.660000000000004,56.858,2023-06-22T13:39:22.774+00:00,5.0,1,3.16,2023-06-22T13:38:25.916+00:00,662.7739999999999,70.0,5.0,36.82000000000001,66.873,2023-06-22T13:40:29.647+00:00,10.0,1,3.72,2023-06-22T13:39:22.774+00:00,729.6469999999999,80.0,6.0,40.540000000000006,40.696,2023-06-22T13:41:10.343+00:00,0.0,1,2.26,2023-06-22T13:40:29.647+00:00,770.343,80.0,7.0,42.800000000000004,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-22T13:41:10.343+00:00,0.0,1,0.0,2023-06-22T13:41:10.343+00:00,770.343,80.0,8.0,42.800000000000004,"_Start,A,B,C,D,E,F,_End",0,0,0,0.0
1,0.0,2023-06-19T09:08:20.000+00:00,0.0,1,0.0,2023-06-19T09:08:20.000+00:00,0.0,0.0,1.0,0.0,468.209,2023-06-19T09:16:08.209+00:00,50.0,1,26.01,2023-06-19T09:08:20.000+00:00,468.209,50.0,2.0,26.01,5.7,2023-06-19T09:16:13.909+00:00,10.0,1,0.32,2023-06-19T09:16:08.209+00:00,473.909,60.0,3.0,26.330000000000002,98.254,2023-06-19T09:17:52.163+00:00,5.0,1,5.46,2023-06-19T09:16:13.909+00:00,572.163,65.0,4.0,31.790000000000003,53.302,2023-06-19T09:18:45.465+00:00,5.0,1,2.96,2023-06-19T09:17:52.163+00:00,625.465,70.0,5.0,34.75,80.756,2023-06-19T09:20:06.221+00:00,10.0,1,4.49,2023-06-19T09:18:45.465+00:00,706.221,80.0,6.0,39.24,1046.233,2023-06-19T09:37:32.454+00:00,0.0,1,58.12,2023-06-19T09:20:06.221+00:00,1752.454,80.0,7.0,97.36,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-19T09:37:32.454+00:00,0.0,1,0.0,2023-06-19T09:37:32.454+00:00,1752.454,80.0,8.0,97.36,"_Start,A,B,C,D,E,F,_End",0,0,0,0.0
439,0.0,2023-06-28T13:58:20.000+00:00,0.0,1,0.0,2023-06-28T13:58:20.000+00:00,0.0,0.0,1.0,0.0,462.327,2023-06-28T14:06:02.327+00:00,50.0,1,25.68,2023-06-28T13:58:20.000+00:00,462.327,50.0,2.0,25.68,33.208,2023-06-28T14:06:35.535+00:00,10.0,1,1.84,2023-06-28T14:06:02.327+00:00,495.53499999999997,60.0,3.0,27.52,97.499,2023-06-28T14:08:13.034+00:00,5.0,1,5.42,2023-06-28T14:06:35.535+00:00,593.034,65.0,4.0,32.94,88.711,2023-06-28T14:09:41.745+00:00,5.0,1,4.93,2023-06-28T14:08:13.034+00:00,681.745,70.0,5.0,37.87,84.424,2023-06-28T14:11:06.169+00:00,10.0,1,4.69,2023-06-28T14:09:41.745+00:00,766.169,80.0,6.0,42.559999999999995,498.652,2023-06-28T14:18:00.397000+00:00,0.0,1,27.7,2023-06-28T14:09:41.745000+00:00,1264.821,80.0,7.0,70.25999999999999,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-28T14:18:00.397000+00:00,0.0,1,0.0,2023-06-28T14:18:00.397000+00:00,1264.821,80.0,8.0,70.25999999999999,"_Start,A,B,C,D,E,F,_End",0,0,1,1.0
226,0.0,2023-06-22T16:23:20.000+00:00,0.0,1,0.0,2023-06-22T16:23:20.000+00:00,0.0,0.0,1.0,0.0,504.284,2023-06-22T16:31:44.284+00:00,50.0,1,28.02,2023-06-22T16:23:20.000+00:00,504.284,50.0,2.0,28.02,14.782,2023-06-22T16:31:59.066+00:00,10.0,1,0.82,2023-06-22T16:31:44.284+00:00,519.066,60.0,3.0,28.84,104.992,2023-06-22T16:33:44.058+00:00,5.0,1,5.83,2023-06-22T16:31:59.066+00:00,624.058,65.0,4.0,34.67,56.995,2023-06-22T16:34:41.053+00:00,5.0,1,3.17,2023-06-22T16:33:44.058+00:00,681.053,70.0,5.0,37.84,80.376,2023-06-22T16:36:01.429+00:00,10.0,1,4.47,2023-06-22T16:34:41.053+00:00,761.429,80.0,6.0,42.31,59564.19,2023-06-23T09:08:45.619+00:00,0.0,1,109.12,2023-06-22T16:36:01.429+00:00,60325.619,80.0,7.0,151.43,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-23T09:08:45.619+00:00,0.0,1,0.0,2023-06-23T09:08:45.619+00:00,60325.619,80.0,8.0,151.43,"_Start,A,B,C,D,E,F,_End",0,0,0,0.0
204,0.0,2023-06-22T13:20:00.000+00:00,0.0,1,0.0,2023-06-22T13:20:00.000+00:00,0.0,0.0,1.0,0.0,481.158,2023-06-22T13:28:01.158+00:00,50.0,1,26.73,2023-06-22T13:20:00.000+00:00,481.158,50.0,2.0,26.73,0.009,2023-06-22T13:28:01.167+00:00,10.0,1,0.0,2023-06-22T13:28:01.158+00:00,481.16700000000003,60.0,3.0,26.73,98.208,2023-06-22T13:29:39.375+00:00,5.0,1,5.46,2023-06-22T13:28:01.167+00:00,579.375,65.0,4.0,32.19,51.047,2023-06-22T13:30:30.422+00:00,5.0,1,2.84,2023-06-22T13:29:39.375+00:00,630.422,70.0,5.0,35.03,81.782,2023-06-22T13:31:52.204+00:00,10.0,1,4.54,2023-06-22T13:30:30.422+00:00,712.2040000000001,80.0,6.0,39.57,1826.677,2023-06-22T14:02:18.881+00:00,0.0,1,101.48,2023-06-22T13:31:52.204+00:00,2538.881,80.0,7.0,141.05,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-22T14:02:18.881+00:00,0.0,1,0.0,2023-06-22T14:02:18.881+00:00,2538.881,80.0,8.0,141.05,"_Start,A,B,C,D,E,F,_End",0,0,0,0.0
105,0.0,2023-06-20T15:35:00.000+00:00,0.0,1,0.0,2023-06-20T15:35:00.000+00:00,0.0,0.0,1.0,0.0,507.592,2023-06-20T15:43:27.592+00:00,50.0,1,28.2,2023-06-20T15:35:00.000+00:00,507.592,50.0,2.0,28.2,4.358,2023-06-20T15:43:31.950+00:00,10.0,1,0.24,2023-06-20T15:43:27.592+00:00,511.95,60.0,3.0,28.439999999999998,100.94,2023-06-20T15:45:12.890+00:00,5.0,1,5.61,2023-06-20T15:43:31.950+00:00,612.89,65.0,4.0,34.05,82.685,2023-06-20T15:46:35.575+00:00,5.0,1,4.59,2023-06-20T15:45:12.890+00:00,695.575,70.0,5.0,38.64,82.642,2023-06-20T15:47:58.217+00:00,10.0,1,4.59,2023-06-20T15:46:35.575+00:00,778.2170000000001,80.0,6.0,43.230000000000004,147.724,2023-06-20T15:49:03.299000+00:00,0.0,1,8.21,2023-06-20T15:46:35.575000+00:00,925.941,80.0,7.0,51.440000000000005,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-20T15:49:03.299000+00:00,0.0,1,0.0,2023-06-20T15:49:03.299000+00:00,925.941,80.0,8.0,51.440000000000005,"_Start,A,B,C,D,E,F,_End",0,0,1,1.0
677,0.0,2023-07-04T15:01:40.000+00:00,0.0,1,0.0,2023-07-04T15:01:40.000+00:00,0.0,0.0,1.0,0.0,484.5,2023-07-04T15:09:44.500+00:00,50.0,1,26.92,2023-07-04T15:01:40.000+00:00,484.5,50.0,2.0,26.92,164.749,2023-07-04T15:12:29.249+00:00,10.0,1,9.15,2023-07-04T15:09:44.500+00:00,649.249,60.0,3.0,36.07,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,67.217,2023-07-04T15:13:36.466000+00:00,5.0,1,3.73,2023-07-04T15:12:29.249000+00:00,716.466,65.0,4.0,39.8,86.709,2023-07-04T15:15:03.175000+00:00,10.0,1,4.82,2023-07-04T15:13:36.466000+00:00,803.175,75.0,5.0,44.62,555.502,2023-07-04T15:22:51.968000+00:00,0.0,1,30.86,2023-07-04T15:13:36.466000+00:00,1358.677,75.0,6.0,75.47999999999999,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-07-04T15:22:51.968000+00:00,0.0,1,0.0,2023-07-04T15:22:51.968000+00:00,1358.677,75.0,7.0,75.47999999999999,"_Start,A,B,D,E,F,_End",0,1,1,3.0
