trace_id,_Start#duration,_Start#end_time,_Start#fixedCost,_Start#occurred,_Start#resourceCost,_Start#start_time,_Start@duration,_Start@fixedCost,_Start@occurred,_Start@resourceCost,A#duration,A#end_time,A#fixedCost,A#occurred,A#resourceCost,A#start_time,A@duration,A@fixedCost,A@occurred,A@resourceCost,B#duration,B#end_time,B#fixedCost,B#occurred,B#resourceCost,B#start_time,B@duration,B@fixedCost,B@occurred,B@resourceCost,C#duration,C#end_time,C#fixedCost,C#occurred,C#resourceCost,C#start_time,C@duration,C@fixedCost,C@occurred,C@resourceCost,D#duration,D#end_time,D#fixedCost,D#occurred,D#resourceCost,D#start_time,D@duration,D@fixedCost,D@occurred,D@resourceCost,E#duration,E#end_time,E#fixedCost,E#occurred,E#resourceCost,E#start_time,E@duration,E@fixedCost,E@occurred,E@resourceCost,F#duration,F#end_time,F#fixedCost,F#occurred,F#resourceCost,F#start_time,F@duration,F@fixedCost,F@occurred,F@resourceCost,G_23#duration,G_23#fixedCost,G_23#occurred,G_23#resourceCost,G_23@duration,G_23@fixedCost,G_23@occurred,G_23@resourceCost,H#duration,H#end_time,H#fixedCost,H#occurred,H#resourceCost,H#start_time,H@duration,H@fixedCost,H@occurred,H@resourceCost,I_event#duration,I_event#end_time,I_event#fixedCost,I_event#occurred,I_event#resourceCost,I_event#start_time,I_event@duration,I_event@fixedCost,I_event@occurred,I_event@resourceCost,J#duration,J#end_time,J#fixedCost,J#occurred,J#resourceCost,J#start_time,J@duration,J@fixedCost,J@occurred,J@resourceCost,K#duration,K#end_time,K#fixedCost,K#occurred,K#resourceCost,K#start_time,K@duration,K@fixedCost,K@occurred,K@resourceCost,L#duration,L#end_time,L#fixedCost,L#occurred,L#resourceCost,L#start_time,L@duration,L@fixedCost,L@occurred,L@resourceCost,_End#duration,_End#end_time,_End#fixedCost,_End#occurred,_End#resourceCost,_End#start_time,_End@duration,_End@fixedCost,_End@occurred,_End@resourceCost,_Path,1_if_A#duration_>_55.0_then_SKIP_B;,2_if_G_23@resourceCost_>_5.0_then_INSERT_L_(_#resourceCost_?N_(50.0_5.0)_);,3_if_C#duration_>_55.0_then_D-F-E;,4_if_F#duration_>_55.0_then_J+K;,_Label
1698,0.0,2023-07-04T13:43:00.000+00:00,0.0,1,0.0,2023-07-04T13:43:00.000+00:00,0.0,0.0,1.0,0.0,53.238,2023-07-10T09:05:41.361+00:00,345.0,1,1.48,2023-07-10T09:04:48.123+00:00,53.238,345.0,2.0,1.48,50.419,2023-07-19T14:02:36.198+00:00,54.0,1,1.4,2023-07-19T14:01:45.779+00:00,103.657,399.0,3.0,2.88,59.621,2023-07-19T14:03:35.819+00:00,21.0,1,1.66,2023-07-19T14:02:36.198+00:00,163.278,420.0,4.0,4.54,51.649,2023-08-03T11:56:07.133+00:00,324.0,1,1.43,2023-08-03T11:55:15.484+00:00,214.927,744.0,5.0,5.97,38.858,2023-08-03T11:59:58.334000+00:00,43.0,1,1.08,2023-08-03T11:59:19.476000+00:00,253.785,787.0,6.0,7.05,50.187,2023-08-03T11:58:27.827000+00:00,234.0,1,1.39,2023-08-03T11:57:37.640000+00:00,303.972,1021.0,7.0,8.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.759,2023-08-14T12:53:54.673000+00:00,123.0,1.0,1.52,2023-08-14T12:52:59.914000+00:00,358.731,1144.0,8.0,9.959999999999999,44.944,2023-08-18T15:34:20.334000+00:00,111.0,1,1.25,2023-08-18T15:33:35.390000+00:00,403.675,1255.0,9.0,11.209999999999999,53.173,2023-08-25T09:45:27.508000+00:00,111.0,1,1.48,2023-08-25T09:44:34.335000+00:00,456.848,1366.0,10.0,12.69,48.665,2023-08-30T16:53:05.254000+00:00,11.0,1,1.35,2023-08-30T16:52:16.589000+00:00,505.51300000000003,1377.0,11.0,14.04,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-08-30T16:53:05.254000+00:00,0.0,1,0.0,2023-08-30T16:53:05.254000+00:00,505.51300000000003,1377.0,12.0,14.04,"_Start,A,B,C,D,F,E,H,I_event,J,K,_End",0,0,1,0,2.0
542,0.0,2023-07-04T10:30:20.000+00:00,0.0,1,0.0,2023-07-04T10:30:20.000+00:00,0.0,0.0,1.0,0.0,52.062,2023-07-05T11:13:10.396+00:00,345.0,1,1.45,2023-07-05T11:12:18.334+00:00,52.062,345.0,2.0,1.45,43.918,2023-07-12T14:14:14.117+00:00,54.0,1,1.22,2023-07-12T14:13:30.199+00:00,95.97999999999999,399.0,3.0,2.67,46.486,2023-07-12T14:15:00.603+00:00,21.0,1,1.29,2023-07-12T14:14:14.117+00:00,142.46599999999998,420.0,4.0,3.96,44.514,2023-07-26T09:06:31.474+00:00,324.0,1,1.24,2023-07-26T09:05:46.960+00:00,186.98,744.0,5.0,5.2,52.714,2023-07-26T09:07:24.188+00:00,43.0,1,1.46,2023-07-26T09:06:31.474+00:00,239.694,787.0,6.0,6.66,42.023,2023-07-26T09:08:06.211+00:00,234.0,1,1.17,2023-07-26T09:07:24.188+00:00,281.717,1021.0,7.0,7.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.219,2023-08-10T10:00:24.705+00:00,123.0,1.0,1.31,2023-08-10T09:59:37.486+00:00,328.936,1144.0,8.0,9.14,50.535,2023-08-16T12:41:58.345+00:00,111.0,1,1.4,2023-08-16T12:41:07.810+00:00,379.471,1255.0,9.0,10.540000000000001,48.803,2023-08-22T15:15:08.133+00:00,111.0,1,1.36,2023-08-22T15:14:19.330+00:00,428.274,1366.0,10.0,11.9,54.729,2023-08-28T16:49:32.550+00:00,11.0,1,1.52,2023-08-28T16:48:37.821+00:00,483.003,1377.0,11.0,13.42,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-08-28T16:49:32.550+00:00,0.0,1,0.0,2023-08-28T16:49:32.550+00:00,483.003,1377.0,12.0,13.42,"_Start,A,B,C,D,E,F,H,I_event,J,K,_End",0,0,0,0,0.0
1452,0.0,2023-07-04T13:02:00.000+00:00,0.0,1,0.0,2023-07-04T13:02:00.000+00:00,0.0,0.0,1.0,0.0,48.857,2023-07-07T12:24:36.775+00:00,345.0,1,1.36,2023-07-07T12:23:47.918+00:00,48.857,345.0,2.0,1.36,43.44,2023-07-18T13:30:12.585+00:00,54.0,1,1.21,2023-07-18T13:29:29.145+00:00,92.297,399.0,3.0,2.5700000000000003,51.697,2023-07-18T13:31:04.282+00:00,21.0,1,1.44,2023-07-18T13:30:12.585+00:00,143.994,420.0,4.0,4.01,54.075,2023-08-02T09:01:14.019+00:00,324.0,1,1.5,2023-08-02T09:00:19.944+00:00,198.06900000000002,744.0,5.0,5.51,53.859,2023-08-02T09:02:07.878+00:00,43.0,1,1.5,2023-08-02T09:01:14.019+00:00,251.92800000000003,787.0,6.0,7.01,53.033,2023-08-02T09:03:00.911+00:00,234.0,1,1.47,2023-08-02T09:02:07.878+00:00,304.961,1021.0,7.0,8.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.492,2023-08-11T16:50:37.090+00:00,123.0,1.0,1.46,2023-08-11T16:49:44.598+00:00,357.45300000000003,1144.0,8.0,9.940000000000001,54.06,2023-08-18T11:27:23.892+00:00,111.0,1,1.5,2023-08-18T11:26:29.832+00:00,411.51300000000003,1255.0,9.0,11.440000000000001,52.219,2023-08-24T13:44:56.121+00:00,111.0,1,1.45,2023-08-24T13:44:03.902+00:00,463.732,1366.0,10.0,12.89,49.021,2023-08-30T13:24:20.509+00:00,11.0,1,1.36,2023-08-30T13:23:31.488+00:00,512.753,1377.0,11.0,14.25,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-08-30T13:24:20.509+00:00,0.0,1,0.0,2023-08-30T13:24:20.509+00:00,512.753,1377.0,12.0,14.25,"_Start,A,B,C,D,E,F,H,I_event,J,K,_End",0,0,0,0,0.0
808,0.0,2023-07-04T11:14:40.000+00:00,0.0,1,0.0,2023-07-04T11:14:40.000+00:00,0.0,0.0,1.0,0.0,52.63,2023-07-05T16:15:14.432+00:00,345.0,1,1.46,2023-07-05T16:14:21.802+00:00,52.63,345.0,2.0,1.46,47.957,2023-07-13T15:22:18.615+00:00,54.0,1,1.33,2023-07-13T15:21:30.658+00:00,100.587,399.0,3.0,2.79,47.69,2023-07-13T15:23:06.305+00:00,21.0,1,1.32,2023-07-13T15:22:18.615+00:00,148.277,420.0,4.0,4.11,56.997,2023-07-27T12:44:49.269+00:00,324.0,1,1.58,2023-07-27T12:43:52.272+00:00,205.274,744.0,5.0,5.69,44.472,2023-07-27T12:45:33.741+00:00,43.0,1,1.24,2023-07-27T12:44:49.269+00:00,249.746,787.0,6.0,6.930000000000001,54.695,2023-07-27T12:46:28.436+00:00,234.0,1,1.52,2023-07-27T12:45:33.741+00:00,304.44100000000003,1021.0,7.0,8.450000000000001,48.25,234.0,1.0,1.34,352.69100000000003,1255.0,8.0,9.790000000000001,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45.768,2023-08-17T09:00:47.753000+00:00,111.0,1,1.27,2023-08-17T09:00:01.985000+00:00,398.45900000000006,1366.0,10.0,68.89058793533574,49.565,2023-08-23T11:29:18.645000+00:00,111.0,1,1.38,2023-08-23T11:28:29.080000+00:00,448.02400000000006,1477.0,11.0,70.27058793533574,43.094,2023-08-29T12:29:41.828000+00:00,11.0,1,1.2,2023-08-29T12:28:58.734000+00:00,491.11800000000005,1488.0,12.0,71.47058793533574,0.0,2023-08-10T14:18:29.624000+00:00,0.0,1.0,57.83058793533575,2023-08-10T14:18:29.624+00:00,352.69100000000003,1255.0,9.0,67.62058793533575,0.0,2023-08-29T12:29:41.828000+00:00,0.0,1,0.0,2023-08-29T12:29:41.828000+00:00,491.11800000000005,1488.0,13.0,71.47058793533574,"_Start,A,B,C,D,E,F,G_23,L,I_event,J,K,_End",0,1,0,0,4.0
1118,0.0,2023-07-04T12:06:20.000+00:00,0.0,1,0.0,2023-07-04T12:06:20.000+00:00,0.0,0.0,1.0,0.0,55.353,2023-07-06T14:05:56.663+00:00,345.0,1,1.54,2023-07-06T14:05:01.310+00:00,55.353,345.0,2.0,1.54,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,51.4,2023-07-17T10:00:15.526+00:00,21.0,1,1.43,2023-07-17T09:59:24.126+00:00,106.753,366.0,3.0,2.9699999999999998,46.317,2023-07-31T10:24:24.032+00:00,324.0,1,1.29,2023-07-31T10:23:37.715+00:00,153.07,690.0,4.0,4.26,49.931,2023-07-31T10:25:13.963+00:00,43.0,1,1.39,2023-07-31T10:24:24.032+00:00,203.00099999999998,733.0,5.0,5.6499999999999995,60.524,2023-07-31T10:26:14.487+00:00,234.0,1,1.68,2023-07-31T10:25:13.963+00:00,263.525,967.0,6.0,7.329999999999999,43.842,234.0,1.0,1.22,307.36699999999996,1201.0,7.0,8.549999999999999,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48.585,2023-08-17T14:01:45.815000+00:00,111.0,1,1.35,2023-08-17T14:00:57.230000+00:00,355.95199999999994,1312.0,9.0,64.77360439219514,50.125,2023-08-23T16:26:37.943000+00:00,111.0,1,1.39,2023-08-23T16:25:47.818000+00:00,406.07699999999994,1423.0,10.0,66.16360439219514,56.191,2023-08-29T16:47:04.828000+00:00,11.0,1,1.56,2023-08-29T16:46:08.637000+00:00,462.2679999999999,1434.0,11.0,67.72360439219514,0.0,2023-08-11T11:22:35.912000+00:00,0.0,1.0,54.87360439219515,2023-08-11T11:22:35.912+00:00,307.36699999999996,1201.0,8.0,63.423604392195145,0.0,2023-08-29T16:47:04.828000+00:00,0.0,1,0.0,2023-08-29T16:47:04.828000+00:00,462.2679999999999,1434.0,12.0,67.72360439219514,"_Start,A,C,D,E,F,G_23,L,I_event,J,K,_End",1,1,0,1,13.0
1463,0.0,2023-07-04T13:03:50.000+00:00,0.0,1,0.0,2023-07-04T13:03:50.000+00:00,0.0,0.0,1.0,0.0,52.706,2023-07-07T12:37:22.277+00:00,345.0,1,1.46,2023-07-07T12:36:29.571+00:00,52.706,345.0,2.0,1.46,50.884,2023-07-18T13:52:09.175+00:00,54.0,1,1.41,2023-07-18T13:51:18.291+00:00,103.59,399.0,3.0,2.87,60.359,2023-07-18T13:53:09.534+00:00,21.0,1,1.68,2023-07-18T13:52:09.175+00:00,163.949,420.0,4.0,4.55,53.429,2023-08-02T09:31:21.341+00:00,324.0,1,1.48,2023-08-02T09:30:27.912+00:00,217.37800000000001,744.0,5.0,6.029999999999999,54.284,2023-08-02T09:35:44.972000+00:00,43.0,1,1.51,2023-08-02T09:34:50.688000+00:00,271.66200000000003,787.0,6.0,7.539999999999999,48.205,2023-08-02T09:33:57.259000+00:00,234.0,1,1.34,2023-08-02T09:33:09.054000+00:00,319.867,1021.0,7.0,8.879999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.905,2023-08-14T09:04:42.031000+00:00,123.0,1.0,1.44,2023-08-14T09:03:50.126000+00:00,371.77200000000005,1144.0,8.0,10.319999999999999,45.115,2023-08-18T11:41:53.729000+00:00,111.0,1,1.25,2023-08-18T11:41:08.614000+00:00,416.88700000000006,1255.0,9.0,11.569999999999999,49.253,2023-08-24T13:58:12.139000+00:00,111.0,1,1.37,2023-08-24T13:57:22.886000+00:00,466.14000000000004,1366.0,10.0,12.939999999999998,50.676,2023-08-30T13:37:11.685000+00:00,11.0,1,1.41,2023-08-30T13:36:21.009000+00:00,516.816,1377.0,11.0,14.349999999999998,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-08-30T13:37:11.685000+00:00,0.0,1,0.0,2023-08-30T13:37:11.685000+00:00,516.816,1377.0,12.0,14.349999999999998,"_Start,A,B,C,D,F,E,H,I_event,J,K,_End",0,0,1,0,2.0
421,0.0,2023-07-04T10:10:10.000+00:00,0.0,1,0.0,2023-07-04T10:10:10.000+00:00,0.0,0.0,1.0,0.0,41.718,2023-07-04T16:55:36.167+00:00,345.0,1,1.16,2023-07-04T16:54:54.449+00:00,41.718,345.0,2.0,1.16,48.819,2023-07-12T10:04:25.895+00:00,54.0,1,1.36,2023-07-12T10:03:37.076+00:00,90.537,399.0,3.0,2.52,50.747,2023-07-12T10:05:16.642+00:00,21.0,1,1.41,2023-07-12T10:04:25.895+00:00,141.284,420.0,4.0,3.9299999999999997,49.303,2023-07-25T11:49:39.290+00:00,324.0,1,1.37,2023-07-25T11:48:49.987+00:00,190.587,744.0,5.0,5.3,52.194,2023-07-25T11:50:31.484+00:00,43.0,1,1.45,2023-07-25T11:49:39.290+00:00,242.781,787.0,6.0,6.75,47.738,2023-07-25T11:51:19.222+00:00,234.0,1,1.33,2023-07-25T11:50:31.484+00:00,290.519,1021.0,7.0,8.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.65,2023-08-09T16:00:49.139+00:00,123.0,1.0,1.52,2023-08-09T15:59:54.489+00:00,345.169,1144.0,8.0,9.6,56.206,2023-08-16T10:45:09.069+00:00,111.0,1,1.56,2023-08-16T10:44:12.863+00:00,401.375,1255.0,9.0,11.16,53.708,2023-08-22T13:20:20.420+00:00,111.0,1,1.49,2023-08-22T13:19:26.712+00:00,455.08299999999997,1366.0,10.0,12.65,53.455,2023-08-28T15:10:11.675+00:00,11.0,1,1.48,2023-08-28T15:09:18.220+00:00,508.53799999999995,1377.0,11.0,14.13,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-08-28T15:10:11.675+00:00,0.0,1,0.0,2023-08-28T15:10:11.675+00:00,508.53799999999995,1377.0,12.0,14.13,"_Start,A,B,C,D,E,F,H,I_event,J,K,_End",0,0,0,0,0.0
432,0.0,2023-07-04T10:12:00.000+00:00,0.0,1,0.0,2023-07-04T10:12:00.000+00:00,0.0,0.0,1.0,0.0,56.165,2023-07-05T09:09:47.497+00:00,345.0,1,1.56,2023-07-05T09:08:51.332+00:00,56.165,345.0,2.0,1.56,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,44.398,2023-07-12T10:26:54.820+00:00,21.0,1,1.23,2023-07-12T10:26:10.422+00:00,100.563,366.0,3.0,2.79,43.317,2023-07-25T12:17:58.441+00:00,324.0,1,1.2,2023-07-25T12:17:15.124+00:00,143.88,690.0,4.0,3.99,41.414,2023-07-25T12:18:39.855+00:00,43.0,1,1.15,2023-07-25T12:17:58.441+00:00,185.29399999999998,733.0,5.0,5.140000000000001,45.983,2023-07-25T12:19:25.838+00:00,234.0,1,1.28,2023-07-25T12:18:39.855+00:00,231.277,967.0,6.0,6.420000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.509,2023-08-09T16:11:50.680+00:00,123.0,1.0,1.21,2023-08-09T16:11:07.171+00:00,274.786,1090.0,7.0,7.630000000000001,53.611,2023-08-16T10:56:13.443+00:00,111.0,1,1.49,2023-08-16T10:55:19.832+00:00,328.397,1201.0,8.0,9.120000000000001,53.26,2023-08-22T13:30:27.410+00:00,111.0,1,1.48,2023-08-22T13:29:34.150+00:00,381.657,1312.0,9.0,10.600000000000001,46.91,2023-08-28T15:19:22.967+00:00,11.0,1,1.3,2023-08-28T15:18:36.057+00:00,428.567,1323.0,10.0,11.900000000000002,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-08-28T15:19:22.967+00:00,0.0,1,0.0,2023-08-28T15:19:22.967+00:00,428.567,1323.0,11.0,11.900000000000002,"_Start,A,C,D,E,F,H,I_event,J,K,_End",1,0,0,0,8.0
931,0.0,2023-07-04T11:35:10.000+00:00,0.0,1,0.0,2023-07-04T11:35:10.000+00:00,0.0,0.0,1.0,0.0,52.041,2023-07-06T10:36:44.092+00:00,345.0,1,1.45,2023-07-06T10:35:52.051+00:00,52.041,345.0,2.0,1.45,56.981,2023-07-14T11:39:09.137+00:00,54.0,1,1.58,2023-07-14T11:38:12.156+00:00,109.02199999999999,399.0,3.0,3.0300000000000002,45.919,2023-07-14T11:39:55.056+00:00,21.0,1,1.28,2023-07-14T11:39:09.137+00:00,154.94099999999997,420.0,4.0,4.3100000000000005,50.384,2023-07-28T10:11:09.758+00:00,324.0,1,1.4,2023-07-28T10:10:19.374+00:00,205.325,744.0,5.0,5.710000000000001,54.238,2023-07-28T10:12:03.996+00:00,43.0,1,1.51,2023-07-28T10:11:09.758+00:00,259.563,787.0,6.0,7.220000000000001,40.354,2023-07-28T10:12:44.350+00:00,234.0,1,1.12,2023-07-28T10:12:03.996+00:00,299.917,1021.0,7.0,8.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.13,2023-08-10T16:21:22.027+00:00,123.0,1.0,1.45,2023-08-10T16:20:29.897+00:00,352.04699999999997,1144.0,8.0,9.79,36.806,2023-08-17T10:59:31.480+00:00,111.0,1,1.02,2023-08-17T10:58:54.674+00:00,388.85299999999995,1255.0,9.0,10.809999999999999,51.78,2023-08-23T13:28:53.638+00:00,111.0,1,1.44,2023-08-23T13:28:01.858+00:00,440.6329999999999,1366.0,10.0,12.249999999999998,49.3,2023-08-29T14:12:35.377+00:00,11.0,1,1.37,2023-08-29T14:11:46.077+00:00,489.93299999999994,1377.0,11.0,13.619999999999997,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-08-29T14:12:35.377+00:00,0.0,1,0.0,2023-08-29T14:12:35.377+00:00,489.93299999999994,1377.0,12.0,13.619999999999997,"_Start,A,B,C,D,E,F,H,I_event,J,K,_End",0,0,0,0,0.0
963,0.0,2023-07-04T11:40:30.000+00:00,0.0,1,0.0,2023-07-04T11:40:30.000+00:00,0.0,0.0,1.0,0.0,48.084,2023-07-06T11:11:02.166+00:00,345.0,1,1.34,2023-07-06T11:10:14.082+00:00,48.084,345.0,2.0,1.34,43.694,2023-07-14T12:44:07.459+00:00,54.0,1,1.21,2023-07-14T12:43:23.765+00:00,91.778,399.0,3.0,2.55,49.839,2023-07-14T12:44:57.298+00:00,21.0,1,1.38,2023-07-14T12:44:07.459+00:00,141.61700000000002,420.0,4.0,3.9299999999999997,50.731,2023-07-28T11:34:39.706+00:00,324.0,1,1.41,2023-07-28T11:33:48.975+00:00,192.348,744.0,5.0,5.34,52.26,2023-07-28T11:35:31.966+00:00,43.0,1,1.45,2023-07-28T11:34:39.706+00:00,244.608,787.0,6.0,6.79,36.782,2023-07-28T11:36:08.748+00:00,234.0,1,1.02,2023-07-28T11:35:31.966+00:00,281.39,1021.0,7.0,7.8100000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.078,2023-08-10T16:51:27.997+00:00,123.0,1.0,1.14,2023-08-10T16:50:46.919+00:00,322.46799999999996,1144.0,8.0,8.950000000000001,50.819,2023-08-17T11:29:05.019+00:00,111.0,1,1.41,2023-08-17T11:28:14.200+00:00,373.287,1255.0,9.0,10.360000000000001,44.311,2023-08-23T13:58:40.691+00:00,111.0,1,1.23,2023-08-23T13:57:56.380+00:00,417.59799999999996,1366.0,10.0,11.590000000000002,56.222,2023-08-29T14:39:39.451+00:00,11.0,1,1.56,2023-08-29T14:38:43.229+00:00,473.81999999999994,1377.0,11.0,13.150000000000002,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-08-29T14:39:39.451+00:00,0.0,1,0.0,2023-08-29T14:39:39.451+00:00,473.81999999999994,1377.0,12.0,13.150000000000002,"_Start,A,B,C,D,E,F,H,I_event,J,K,_End",0,0,0,0,0.0
467,0.0,2023-07-04T10:17:50.000+00:00,0.0,1,0.0,2023-07-04T10:17:50.000+00:00,0.0,0.0,1.0,0.0,46.879,2023-07-05T09:50:10.945+00:00,345.0,1,1.3,2023-07-05T09:49:24.066+00:00,46.879,345.0,2.0,1.3,46.991,2023-07-12T11:42:13.400+00:00,54.0,1,1.31,2023-07-12T11:41:26.409+00:00,93.87,399.0,3.0,2.6100000000000003,42.584,2023-07-12T11:42:55.984+00:00,21.0,1,1.18,2023-07-12T11:42:13.400+00:00,136.454,420.0,4.0,3.79,50.395,2023-07-25T13:51:32.425+00:00,324.0,1,1.4,2023-07-25T13:50:42.030+00:00,186.84900000000002,744.0,5.0,5.1899999999999995,46.861,2023-07-25T13:52:19.286+00:00,43.0,1,1.3,2023-07-25T13:51:32.425+00:00,233.71,787.0,6.0,6.489999999999999,48.707,2023-07-25T13:53:07.993+00:00,234.0,1,1.35,2023-07-25T13:52:19.286+00:00,282.41700000000003,1021.0,7.0,7.84,46.014,234.0,1.0,1.28,328.43100000000004,1255.0,8.0,9.12,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,50.14,2023-08-16T11:31:17.866000+00:00,111.0,1,1.39,2023-08-16T11:30:27.726000+00:00,378.571,1366.0,10.0,65.92493742225284,51.132,2023-08-22T14:05:07.114000+00:00,111.0,1,1.42,2023-08-22T14:04:15.982000+00:00,429.70300000000003,1477.0,11.0,67.34493742225284,44.056,2023-08-28T15:48:30.387000+00:00,11.0,1,1.22,2023-08-28T15:47:46.331000+00:00,473.759,1488.0,12.0,68.56493742225284,0.0,2023-08-09T16:46:58.378000+00:00,0.0,1.0,55.41493742225284,2023-08-09T16:46:58.378+00:00,328.43100000000004,1255.0,9.0,64.53493742225284,0.0,2023-08-28T15:48:30.387000+00:00,0.0,1,0.0,2023-08-28T15:48:30.387000+00:00,473.759,1488.0,13.0,68.56493742225284,"_Start,A,B,C,D,E,F,G_23,L,I_event,J,K,_End",0,1,0,0,4.0
478,0.0,2023-07-04T10:19:40.000+00:00,0.0,1,0.0,2023-07-04T10:19:40.000+00:00,0.0,0.0,1.0,0.0,52.082,2023-07-05T10:01:28.463+00:00,345.0,1,1.45,2023-07-05T10:00:36.381+00:00,52.082,345.0,2.0,1.45,41.775,2023-07-12T12:02:11.466+00:00,54.0,1,1.16,2023-07-12T12:01:29.691+00:00,93.857,399.0,3.0,2.61,47.546,2023-07-12T12:02:59.012+00:00,21.0,1,1.32,2023-07-12T12:02:11.466+00:00,141.403,420.0,4.0,3.9299999999999997,46.966,2023-07-25T14:18:58.312+00:00,324.0,1,1.3,2023-07-25T14:18:11.346+00:00,188.369,744.0,5.0,5.2299999999999995,51.872,2023-07-25T14:19:50.184+00:00,43.0,1,1.44,2023-07-25T14:18:58.312+00:00,240.24099999999999,787.0,6.0,6.67,53.718,2023-07-25T14:20:43.902+00:00,234.0,1,1.49,2023-07-25T14:19:50.184+00:00,293.959,1021.0,7.0,8.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.275,2023-08-09T16:57:08.507+00:00,123.0,1.0,1.56,2023-08-09T16:56:12.232+00:00,350.234,1144.0,8.0,9.72,45.561,2023-08-16T11:41:19.610+00:00,111.0,1,1.27,2023-08-16T11:40:34.049+00:00,395.79499999999996,1255.0,9.0,10.99,51.858,2023-08-22T14:15:18.018+00:00,111.0,1,1.44,2023-08-22T14:14:26.160+00:00,447.65299999999996,1366.0,10.0,12.43,43.104,2023-08-28T15:57:08.993+00:00,11.0,1,1.2,2023-08-28T15:56:25.889+00:00,490.75699999999995,1377.0,11.0,13.629999999999999,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-08-28T15:57:08.993+00:00,0.0,1,0.0,2023-08-28T15:57:08.993+00:00,490.75699999999995,1377.0,12.0,13.629999999999999,"_Start,A,B,C,D,E,F,H,I_event,J,K,_End",0,0,0,0,0.0
842,0.0,2023-07-04T11:20:20.000+00:00,0.0,1,0.0,2023-07-04T11:20:20.000+00:00,0.0,0.0,1.0,0.0,49.821,2023-07-05T16:55:10.399+00:00,345.0,1,1.38,2023-07-05T16:54:20.578+00:00,49.821,345.0,2.0,1.38,55.775,2023-07-13T16:31:33.440+00:00,54.0,1,1.55,2023-07-13T16:30:37.665+00:00,105.596,399.0,3.0,2.9299999999999997,53.553,2023-07-13T16:32:26.993+00:00,21.0,1,1.49,2023-07-13T16:31:33.440+00:00,159.149,420.0,4.0,4.42,49.535,2023-07-27T14:14:36.212+00:00,324.0,1,1.38,2023-07-27T14:13:46.677+00:00,208.684,744.0,5.0,5.8,53.184,2023-07-27T14:15:29.396+00:00,43.0,1,1.48,2023-07-27T14:14:36.212+00:00,261.868,787.0,6.0,7.279999999999999,48.81,2023-07-27T14:16:18.206+00:00,234.0,1,1.36,2023-07-27T14:15:29.396+00:00,310.678,1021.0,7.0,8.639999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.254,2023-08-10T14:51:39.310+00:00,123.0,1.0,1.23,2023-08-10T14:50:55.056+00:00,354.932,1144.0,8.0,9.87,48.938,2023-08-17T09:33:35.475+00:00,111.0,1,1.36,2023-08-17T09:32:46.537+00:00,403.87,1255.0,9.0,11.229999999999999,54.855,2023-08-23T12:01:46.109+00:00,111.0,1,1.52,2023-08-23T12:00:51.254+00:00,458.725,1366.0,10.0,12.749999999999998,53.327,2023-08-29T12:58:15.094+00:00,11.0,1,1.48,2023-08-29T12:57:21.767+00:00,512.052,1377.0,11.0,14.229999999999999,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-08-29T12:58:15.094+00:00,0.0,1,0.0,2023-08-29T12:58:15.094+00:00,512.052,1377.0,12.0,14.229999999999999,"_Start,A,B,C,D,E,F,H,I_event,J,K,_End",0,0,0,0,0.0
