trace_id,_Start#duration,_Start#end_time,_Start#fixedCost,_Start#occurred,_Start#resourceCost,_Start#start_time,_Start@duration,_Start@fixedCost,_Start@occurred,_Start@resourceCost,A#duration,A#end_time,A#fixedCost,A#occurred,A#resourceCost,A#start_time,A@duration,A@fixedCost,A@occurred,A@resourceCost,B#duration,B#end_time,B#fixedCost,B#occurred,B#resourceCost,B#start_time,B@duration,B@fixedCost,B@occurred,B@resourceCost,C#duration,C#end_time,C#fixedCost,C#occurred,C#resourceCost,C#start_time,C@duration,C@fixedCost,C@occurred,C@resourceCost,D#duration,D#end_time,D#fixedCost,D#occurred,D#resourceCost,D#start_time,D@duration,D@fixedCost,D@occurred,D@resourceCost,E#duration,E#end_time,E#fixedCost,E#occurred,E#resourceCost,E#start_time,E@duration,E@fixedCost,E@occurred,E@resourceCost,F#duration,F#end_time,F#fixedCost,F#occurred,F#resourceCost,F#start_time,F@duration,F@fixedCost,F@occurred,F@resourceCost,G#duration,G#fixedCost,G#occurred,G#resourceCost,G@duration,G@fixedCost,G@occurred,G@resourceCost,H#duration,H#end_time,H#fixedCost,H#occurred,H#resourceCost,H#start_time,H@duration,H@fixedCost,H@occurred,H@resourceCost,_End#duration,_End#end_time,_End#fixedCost,_End#occurred,_End#resourceCost,_End#start_time,_End@duration,_End@fixedCost,_End@occurred,_End@resourceCost,_Path,1_if_A#duration_>_515.0_then_SKIP_B;,_Label
93,0.0,2023-06-28T10:17:30.000+00:00,0.0,1,0.0,2023-06-28T10:17:30.000+00:00,0.0,0.0,1.0,0.0,488.151,2023-06-28T22:16:33.171+00:00,10.0,1,6.78,2023-06-28T22:08:25.020+00:00,488.151,10.0,2.0,6.78,41.914,2023-06-29T08:37:54.927+00:00,50.0,1,0.58,2023-06-29T08:37:13.013+00:00,530.065,60.0,3.0,7.36,50.0,2023-06-29T08:38:44.927+00:00,10.0,1,0.69,2023-06-29T08:37:54.927+00:00,580.065,70.0,4.0,8.05,50.822,2023-06-29T13:25:07.627+00:00,5.0,1,0.71,2023-06-29T13:24:16.805+00:00,630.8870000000001,75.0,5.0,8.760000000000002,50.0,2023-06-29T13:25:57.627+00:00,0.0,1,0.0,2023-06-29T13:25:07.627+00:00,680.8870000000001,75.0,6.0,8.760000000000002,0.042,2023-06-29T13:25:57.669+00:00,0.0,1,0.0,2023-06-29T13:25:57.627+00:00,680.9290000000001,75.0,7.0,8.760000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.884,2023-06-29T18:02:46.713+00:00,0.0,1.0,3.62,2023-06-29T17:58:25.829+00:00,941.8130000000001,75.0,8.0,12.380000000000003,0.0,2023-06-29T18:02:46.713+00:00,0.0,1,0.0,2023-06-29T18:02:46.713+00:00,941.8130000000001,75.0,9.0,12.380000000000003,"_Start,A,B,C,D,E,F,H,_End",0,0.0
14,0.0,2023-06-28T09:11:40.000+00:00,0.0,1,0.0,2023-06-28T09:11:40.000+00:00,0.0,0.0,1.0,0.0,520.838,2023-06-28T11:07:21.757+00:00,10.0,1,7.23,2023-06-28T10:58:40.919+00:00,520.838,10.0,2.0,7.23,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,50.0,2023-06-29T06:13:59.511+00:00,10.0,1,0.69,2023-06-29T06:13:09.511+00:00,570.838,20.0,3.0,7.92,23.477,2023-06-29T10:20:25.527+00:00,5.0,1,0.33,2023-06-29T10:20:02.050+00:00,594.3149999999999,25.0,4.0,8.25,50.0,2023-06-29T10:21:15.527+00:00,0.0,1,0.0,2023-06-29T10:20:25.527+00:00,644.3149999999999,25.0,5.0,8.25,19.568,2023-06-29T10:21:35.095+00:00,0.0,1,0.27,2023-06-29T10:21:15.527+00:00,663.8829999999999,25.0,6.0,8.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.229,2023-06-29T15:41:15.520+00:00,0.0,1.0,3.53,2023-06-29T15:37:01.291+00:00,918.112,25.0,7.0,12.049999999999999,0.0,2023-06-29T15:41:15.520+00:00,0.0,1,0.0,2023-06-29T15:41:15.520+00:00,918.112,25.0,8.0,12.049999999999999,"_Start,A,C,D,E,F,H,_End",1,1.0
71,0.0,2023-06-28T09:59:10.000+00:00,0.0,1,0.0,2023-06-28T09:59:10.000+00:00,0.0,0.0,1.0,0.0,491.738,2023-06-28T19:07:52.192+00:00,10.0,1,6.83,2023-06-28T18:59:40.454+00:00,491.738,10.0,2.0,6.83,5.028,2023-06-29T08:00:40.052+00:00,50.0,1,0.07,2023-06-29T08:00:35.024+00:00,496.766,60.0,3.0,6.9,50.0,2023-06-29T08:01:30.052+00:00,10.0,1,0.69,2023-06-29T08:00:40.052+00:00,546.7660000000001,70.0,4.0,7.59,33.85,2023-06-29T12:34:55.827+00:00,5.0,1,0.47,2023-06-29T12:34:21.977+00:00,580.6160000000001,75.0,5.0,8.06,50.0,2023-06-29T12:35:45.827+00:00,0.0,1,0.0,2023-06-29T12:34:55.827+00:00,630.6160000000001,75.0,6.0,8.06,6.19,2023-06-29T12:35:52.017+00:00,0.0,1,0.09,2023-06-29T12:35:45.827+00:00,636.8060000000002,75.0,7.0,8.15,20.0,0.0,1.0,0.28,656.8060000000002,75.0,8.0,8.43,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-29T17:20:42.078+00:00,0.0,1,0.0,2023-06-29T17:20:42.078+00:00,656.8060000000002,75.0,9.0,8.43,"_Start,A,B,C,D,E,F,G,_End",0,0.0
36,0.0,2023-06-28T09:30:00.000+00:00,0.0,1,0.0,2023-06-28T09:30:00.000+00:00,0.0,0.0,1.0,0.0,497.223,2023-06-28T14:12:58.033+00:00,10.0,1,6.91,2023-06-28T14:04:40.810+00:00,497.223,10.0,2.0,6.91,0.328,2023-06-29T06:52:27.968+00:00,50.0,1,0.0,2023-06-29T06:52:27.640+00:00,497.551,60.0,3.0,6.91,50.0,2023-06-29T06:53:17.968+00:00,10.0,1,0.69,2023-06-29T06:52:27.968+00:00,547.5509999999999,70.0,4.0,7.6,31.741,2023-06-29T11:12:13.819+00:00,5.0,1,0.44,2023-06-29T11:11:42.078+00:00,579.2919999999999,75.0,5.0,8.04,50.0,2023-06-29T11:13:03.819+00:00,0.0,1,0.0,2023-06-29T11:12:13.819+00:00,629.2919999999999,75.0,6.0,8.04,3.974,2023-06-29T11:13:07.793+00:00,0.0,1,0.06,2023-06-29T11:13:03.819+00:00,633.266,75.0,7.0,8.1,20.0,0.0,1.0,0.28,653.266,75.0,8.0,8.379999999999999,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-29T16:23:37.299+00:00,0.0,1,0.0,2023-06-29T16:23:37.299+00:00,653.266,75.0,9.0,8.379999999999999,"_Start,A,B,C,D,E,F,G,_End",0,0.0
37,0.0,2023-06-28T09:30:50.000+00:00,0.0,1,0.0,2023-06-28T09:30:50.000+00:00,0.0,0.0,1.0,0.0,477.402,2023-06-28T14:20:55.435+00:00,10.0,1,6.63,2023-06-28T14:12:58.033+00:00,477.402,10.0,2.0,6.63,8.297,2023-06-29T06:53:26.265+00:00,50.0,1,0.12,2023-06-29T06:53:17.968+00:00,485.699,60.0,3.0,6.75,50.0,2023-06-29T06:54:16.265+00:00,10.0,1,0.69,2023-06-29T06:53:26.265+00:00,535.6990000000001,70.0,4.0,7.4399999999999995,59.833,2023-06-29T11:14:07.626+00:00,5.0,1,0.83,2023-06-29T11:13:07.793+00:00,595.532,75.0,5.0,8.27,50.0,2023-06-29T11:14:57.626+00:00,0.0,1,0.0,2023-06-29T11:14:07.626+00:00,645.532,75.0,6.0,8.27,121.001,2023-06-29T11:16:58.627+00:00,0.0,1,1.68,2023-06-29T11:14:57.626+00:00,766.533,75.0,7.0,9.95,20.0,0.0,1.0,0.28,786.533,75.0,8.0,10.229999999999999,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-29T16:23:57.299+00:00,0.0,1,0.0,2023-06-29T16:23:57.299+00:00,786.533,75.0,9.0,10.229999999999999,"_Start,A,B,C,D,E,F,G,_End",0,0.0
58,0.0,2023-06-28T09:48:20.000+00:00,0.0,1,0.0,2023-06-28T09:48:20.000+00:00,0.0,0.0,1.0,0.0,498.628,2023-06-28T17:17:25.503+00:00,10.0,1,6.93,2023-06-28T17:09:06.875+00:00,498.628,10.0,2.0,6.93,209.65,2023-06-29T07:36:08.642+00:00,50.0,1,2.91,2023-06-29T07:32:38.992+00:00,708.278,60.0,3.0,9.84,50.0,2023-06-29T07:36:58.642+00:00,10.0,1,0.69,2023-06-29T07:36:08.642+00:00,758.278,70.0,4.0,10.53,36.626,2023-06-29T12:04:01.089+00:00,5.0,1,0.51,2023-06-29T12:03:24.463+00:00,794.904,75.0,5.0,11.04,50.0,2023-06-29T12:04:51.089+00:00,0.0,1,0.0,2023-06-29T12:04:01.089+00:00,844.904,75.0,6.0,11.04,43.181,2023-06-29T12:05:34.270+00:00,0.0,1,0.6,2023-06-29T12:04:51.089+00:00,888.085,75.0,7.0,11.639999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.5,2023-06-29T16:57:01.487+00:00,0.0,1.0,3.4,2023-06-29T16:52:56.987+00:00,1132.585,75.0,8.0,15.04,0.0,2023-06-29T16:57:01.487+00:00,0.0,1,0.0,2023-06-29T16:57:01.487+00:00,1132.585,75.0,9.0,15.04,"_Start,A,B,C,D,E,F,H,_End",0,0.0
15,0.0,2023-06-28T09:12:30.000+00:00,0.0,1,0.0,2023-06-28T09:12:30.000+00:00,0.0,0.0,1.0,0.0,478.075,2023-06-28T11:15:19.832+00:00,10.0,1,6.64,2023-06-28T11:07:21.757+00:00,478.075,10.0,2.0,6.64,7.171,2023-06-29T06:14:06.682+00:00,50.0,1,0.1,2023-06-29T06:13:59.511+00:00,485.246,60.0,3.0,6.739999999999999,50.0,2023-06-29T06:14:56.682+00:00,10.0,1,0.69,2023-06-29T06:14:06.682+00:00,535.246,70.0,4.0,7.43,44.256,2023-06-29T10:22:19.351+00:00,5.0,1,0.61,2023-06-29T10:21:35.095+00:00,579.502,75.0,5.0,8.04,50.0,2023-06-29T10:23:09.351+00:00,0.0,1,0.0,2023-06-29T10:22:19.351+00:00,629.502,75.0,6.0,8.04,19.978,2023-06-29T10:23:29.329+00:00,0.0,1,0.28,2023-06-29T10:23:09.351+00:00,649.4799999999999,75.0,7.0,8.319999999999999,20.0,0.0,1.0,0.28,669.4799999999999,75.0,8.0,8.599999999999998,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-29T15:41:35.520+00:00,0.0,1,0.0,2023-06-29T15:41:35.520+00:00,669.4799999999999,75.0,9.0,8.599999999999998,"_Start,A,B,C,D,E,F,G,_End",0,0.0
38,0.0,2023-06-28T09:31:40.000+00:00,0.0,1,0.0,2023-06-28T09:31:40.000+00:00,0.0,0.0,1.0,0.0,506.978,2023-06-28T14:29:22.413+00:00,10.0,1,7.04,2023-06-28T14:20:55.435+00:00,506.978,10.0,2.0,7.04,66.7,2023-06-29T06:55:22.965+00:00,50.0,1,0.93,2023-06-29T06:54:16.265+00:00,573.678,60.0,3.0,7.97,50.0,2023-06-29T06:56:12.965+00:00,10.0,1,0.69,2023-06-29T06:55:22.965+00:00,623.678,70.0,4.0,8.66,36.949,2023-06-29T11:17:35.576+00:00,5.0,1,0.51,2023-06-29T11:16:58.627+00:00,660.627,75.0,5.0,9.17,50.0,2023-06-29T11:18:25.576+00:00,0.0,1,0.0,2023-06-29T11:17:35.576+00:00,710.627,75.0,6.0,9.17,37.566,2023-06-29T11:19:03.142+00:00,0.0,1,0.52,2023-06-29T11:18:25.576+00:00,748.193,75.0,7.0,9.69,20.0,0.0,1.0,0.28,768.193,75.0,8.0,9.969999999999999,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-29T16:24:17.299+00:00,0.0,1,0.0,2023-06-29T16:24:17.299+00:00,768.193,75.0,9.0,9.969999999999999,"_Start,A,B,C,D,E,F,G,_End",0,0.0
59,0.0,2023-06-28T09:49:10.000+00:00,0.0,1,0.0,2023-06-28T09:49:10.000+00:00,0.0,0.0,1.0,0.0,511.801,2023-06-28T17:25:57.304+00:00,10.0,1,7.11,2023-06-28T17:17:25.503+00:00,511.801,10.0,2.0,7.11,91.875,2023-06-29T07:38:30.517+00:00,50.0,1,1.28,2023-06-29T07:36:58.642+00:00,603.6759999999999,60.0,3.0,8.39,50.0,2023-06-29T07:39:20.517+00:00,10.0,1,0.69,2023-06-29T07:38:30.517+00:00,653.6759999999999,70.0,4.0,9.08,53.169,2023-06-29T12:06:27.439+00:00,5.0,1,0.74,2023-06-29T12:05:34.270+00:00,706.8449999999999,75.0,5.0,9.82,50.0,2023-06-29T12:07:17.439+00:00,0.0,1,0.0,2023-06-29T12:06:27.439+00:00,756.8449999999999,75.0,6.0,9.82,18.371,2023-06-29T12:07:35.810+00:00,0.0,1,0.26,2023-06-29T12:07:17.439+00:00,775.2159999999999,75.0,7.0,10.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.616,2023-06-29T17:00:59.103+00:00,0.0,1.0,3.3,2023-06-29T16:57:01.487+00:00,1012.8319999999999,75.0,8.0,13.379999999999999,0.0,2023-06-29T17:00:59.103+00:00,0.0,1,0.0,2023-06-29T17:00:59.103+00:00,1012.8319999999999,75.0,9.0,13.379999999999999,"_Start,A,B,C,D,E,F,H,_End",0,0.0
16,0.0,2023-06-28T09:13:20.000+00:00,0.0,1,0.0,2023-06-28T09:13:20.000+00:00,0.0,0.0,1.0,0.0,499.498,2023-06-28T11:23:39.330+00:00,10.0,1,6.94,2023-06-28T11:15:19.832+00:00,499.498,10.0,2.0,6.94,99.094,2023-06-29T06:16:35.776+00:00,50.0,1,1.38,2023-06-29T06:14:56.682+00:00,598.592,60.0,3.0,8.32,50.0,2023-06-29T06:17:25.776+00:00,10.0,1,0.69,2023-06-29T06:16:35.776+00:00,648.592,70.0,4.0,9.01,21.731,2023-06-29T10:23:51.060+00:00,5.0,1,0.3,2023-06-29T10:23:29.329+00:00,670.323,75.0,5.0,9.31,50.0,2023-06-29T10:24:41.060+00:00,0.0,1,0.0,2023-06-29T10:23:51.060+00:00,720.323,75.0,6.0,9.31,108.957,2023-06-29T10:26:30.017+00:00,0.0,1,1.51,2023-06-29T10:24:41.060+00:00,829.28,75.0,7.0,10.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.512,2023-06-29T15:45:52.032+00:00,0.0,1.0,3.56,2023-06-29T15:41:35.520+00:00,1085.792,75.0,8.0,14.38,0.0,2023-06-29T15:45:52.032+00:00,0.0,1,0.0,2023-06-29T15:45:52.032+00:00,1085.792,75.0,9.0,14.38,"_Start,A,B,C,D,E,F,H,_End",0,0.0
2,0.0,2023-06-28T09:01:40.000+00:00,0.0,1,0.0,2023-06-28T09:01:40.000+00:00,0.0,0.0,1.0,0.0,504.592,2023-06-28T09:25:38.446+00:00,10.0,1,7.01,2023-06-28T09:17:13.854+00:00,504.592,10.0,2.0,7.01,10.624,2023-06-28T13:21:48.701+00:00,50.0,1,0.15,2023-06-28T13:21:38.077+00:00,515.216,60.0,3.0,7.16,50.0,2023-06-28T13:22:38.701+00:00,10.0,1,0.69,2023-06-28T13:21:48.701+00:00,565.216,70.0,4.0,7.85,55.592,2023-06-29T06:44:39.016+00:00,5.0,1,0.77,2023-06-29T06:43:43.424+00:00,620.808,75.0,5.0,8.62,50.0,2023-06-29T06:45:29.016+00:00,0.0,1,0.0,2023-06-29T06:44:39.016+00:00,670.808,75.0,6.0,8.62,18.762,2023-06-29T06:45:47.778+00:00,0.0,1,0.26,2023-06-29T06:45:29.016+00:00,689.5699999999999,75.0,7.0,8.879999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.363,2023-06-29T11:01:04.524+00:00,0.0,1.0,3.64,2023-06-29T10:56:42.161+00:00,951.933,75.0,8.0,12.52,0.0,2023-06-29T11:01:04.524+00:00,0.0,1,0.0,2023-06-29T11:01:04.524+00:00,951.933,75.0,9.0,12.52,"_Start,A,B,C,D,E,F,H,_End",0,0.0
39,0.0,2023-06-28T09:32:30.000+00:00,0.0,1,0.0,2023-06-28T09:32:30.000+00:00,0.0,0.0,1.0,0.0,511.234,2023-06-28T14:37:53.647+00:00,10.0,1,7.1,2023-06-28T14:29:22.413+00:00,511.234,10.0,2.0,7.1,6.583,2023-06-29T06:56:19.548+00:00,50.0,1,0.09,2023-06-29T06:56:12.965+00:00,517.817,60.0,3.0,7.1899999999999995,50.0,2023-06-29T06:57:09.548+00:00,10.0,1,0.69,2023-06-29T06:56:19.548+00:00,567.817,70.0,4.0,7.879999999999999,38.534,2023-06-29T11:19:41.676+00:00,5.0,1,0.54,2023-06-29T11:19:03.142+00:00,606.351,75.0,5.0,8.419999999999998,50.0,2023-06-29T11:20:31.676+00:00,0.0,1,0.0,2023-06-29T11:19:41.676+00:00,656.351,75.0,6.0,8.419999999999998,6.549,2023-06-29T11:20:38.225+00:00,0.0,1,0.09,2023-06-29T11:20:31.676+00:00,662.9,75.0,7.0,8.509999999999998,20.0,0.0,1.0,0.28,682.9,75.0,8.0,8.789999999999997,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-29T16:24:37.299+00:00,0.0,1,0.0,2023-06-29T16:24:37.299+00:00,682.9,75.0,9.0,8.789999999999997,"_Start,A,B,C,D,E,F,G,_End",0,0.0
17,0.0,2023-06-28T09:14:10.000+00:00,0.0,1,0.0,2023-06-28T09:14:10.000+00:00,0.0,0.0,1.0,0.0,500.821,2023-06-28T11:32:00.151+00:00,10.0,1,6.96,2023-06-28T11:23:39.330+00:00,500.821,10.0,2.0,6.96,103.855,2023-06-29T06:19:09.631+00:00,50.0,1,1.44,2023-06-29T06:17:25.776+00:00,604.676,60.0,3.0,8.4,50.0,2023-06-29T06:19:59.631+00:00,10.0,1,0.69,2023-06-29T06:19:09.631+00:00,654.676,70.0,4.0,9.09,42.544,2023-06-29T10:27:12.561+00:00,5.0,1,0.59,2023-06-29T10:26:30.017+00:00,697.22,75.0,5.0,9.68,50.0,2023-06-29T10:28:02.561+00:00,0.0,1,0.0,2023-06-29T10:27:12.561+00:00,747.22,75.0,6.0,9.68,10.101,2023-06-29T10:28:12.662+00:00,0.0,1,0.14,2023-06-29T10:28:02.561+00:00,757.321,75.0,7.0,9.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.919,2023-06-29T15:49:46.951+00:00,0.0,1.0,3.26,2023-06-29T15:45:52.032+00:00,992.24,75.0,8.0,13.08,0.0,2023-06-29T15:49:46.951+00:00,0.0,1,0.0,2023-06-29T15:49:46.951+00:00,992.24,75.0,9.0,13.08,"_Start,A,B,C,D,E,F,H,_End",0,0.0
19,0.0,2023-06-28T09:15:50.000+00:00,0.0,1,0.0,2023-06-28T09:15:50.000+00:00,0.0,0.0,1.0,0.0,479.786,2023-06-28T11:48:44.519+00:00,10.0,1,6.66,2023-06-28T11:40:44.733+00:00,479.786,10.0,2.0,6.66,0.691,2023-06-29T06:21:05.425+00:00,50.0,1,0.01,2023-06-29T06:21:04.734+00:00,480.477,60.0,3.0,6.67,50.0,2023-06-29T06:21:55.425+00:00,10.0,1,0.69,2023-06-29T06:21:05.425+00:00,530.477,70.0,4.0,7.359999999999999,28.041,2023-06-29T10:31:06.161+00:00,5.0,1,0.39,2023-06-29T10:30:38.120+00:00,558.518,75.0,5.0,7.749999999999999,50.0,2023-06-29T10:31:56.161+00:00,0.0,1,0.0,2023-06-29T10:31:06.161+00:00,608.518,75.0,6.0,7.749999999999999,24.068,2023-06-29T10:32:20.229+00:00,0.0,1,0.33,2023-06-29T10:31:56.161+00:00,632.586,75.0,7.0,8.079999999999998,20.0,0.0,1.0,0.28,652.586,75.0,8.0,8.359999999999998,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-29T15:50:26.951+00:00,0.0,1,0.0,2023-06-29T15:50:26.951+00:00,652.586,75.0,9.0,8.359999999999998,"_Start,A,B,C,D,E,F,G,_End",0,0.0
1,0.0,2023-06-28T09:00:50.000+00:00,0.0,1,0.0,2023-06-28T09:00:50.000+00:00,0.0,0.0,1.0,0.0,495.373,2023-06-28T09:17:13.854+00:00,10.0,1,6.88,2023-06-28T09:08:58.481+00:00,495.373,10.0,2.0,6.88,13.323,2023-06-28T11:57:16.999+00:00,50.0,1,0.19,2023-06-28T11:57:03.676+00:00,508.69599999999997,60.0,3.0,7.07,50.0,2023-06-28T11:58:06.999+00:00,10.0,1,0.69,2023-06-28T11:57:16.999+00:00,558.6959999999999,70.0,4.0,7.76,53.678,2023-06-29T06:23:51.877+00:00,5.0,1,0.75,2023-06-29T06:22:58.199+00:00,612.3739999999999,75.0,5.0,8.51,50.0,2023-06-29T06:24:41.877+00:00,0.0,1,0.0,2023-06-29T06:23:51.877+00:00,662.3739999999999,75.0,6.0,8.51,53.815,2023-06-29T06:25:35.692+00:00,0.0,1,0.75,2023-06-29T06:24:41.877+00:00,716.1889999999999,75.0,7.0,9.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.587,2023-06-29T10:38:00.253+00:00,0.0,1.0,3.37,2023-06-29T10:33:57.666+00:00,958.7759999999998,75.0,8.0,12.629999999999999,0.0,2023-06-29T10:38:00.253+00:00,0.0,1,0.0,2023-06-29T10:38:00.253+00:00,958.7759999999998,75.0,9.0,12.629999999999999,"_Start,A,B,C,D,E,F,H,_End",0,0.0
18,0.0,2023-06-28T09:15:00.000+00:00,0.0,1,0.0,2023-06-28T09:15:00.000+00:00,0.0,0.0,1.0,0.0,524.582,2023-06-28T11:40:44.733+00:00,10.0,1,7.29,2023-06-28T11:32:00.151+00:00,524.582,10.0,2.0,7.29,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,50.0,2023-06-29T06:21:04.734+00:00,10.0,1,0.69,2023-06-29T06:20:14.734+00:00,574.582,20.0,3.0,7.98,34.151,2023-06-29T10:28:46.813+00:00,5.0,1,0.47,2023-06-29T10:28:12.662+00:00,608.733,25.0,4.0,8.450000000000001,50.0,2023-06-29T10:29:36.813+00:00,0.0,1,0.0,2023-06-29T10:28:46.813+00:00,658.733,25.0,5.0,8.450000000000001,61.307,2023-06-29T10:30:38.120+00:00,0.0,1,0.85,2023-06-29T10:29:36.813+00:00,720.04,25.0,6.0,9.3,20.0,0.0,1.0,0.28,740.04,25.0,7.0,9.58,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-29T15:50:06.951+00:00,0.0,1,0.0,2023-06-29T15:50:06.951+00:00,740.04,25.0,8.0,9.58,"_Start,A,C,D,E,F,G,_End",1,1.0
105,0.0,2023-06-28T10:27:30.000+00:00,0.0,1,0.0,2023-06-28T10:27:30.000+00:00,0.0,0.0,1.0,0.0,513.577,2023-06-28T23:57:26.330+00:00,10.0,1,7.13,2023-06-28T23:48:52.753+00:00,513.577,10.0,2.0,7.13,32.31,2023-06-29T09:00:27.151+00:00,50.0,1,0.45,2023-06-29T08:59:54.841+00:00,545.887,60.0,3.0,7.58,50.0,2023-06-29T09:01:17.151+00:00,10.0,1,0.69,2023-06-29T09:00:27.151+00:00,595.887,70.0,4.0,8.27,41.914,2023-06-29T13:51:32.917+00:00,5.0,1,0.58,2023-06-29T13:50:51.003+00:00,637.8009999999999,75.0,5.0,8.85,50.0,2023-06-29T13:52:22.917+00:00,0.0,1,0.0,2023-06-29T13:51:32.917+00:00,687.8009999999999,75.0,6.0,8.85,99.005,2023-06-29T13:54:01.922+00:00,0.0,1,1.38,2023-06-29T13:52:22.917+00:00,786.8059999999999,75.0,7.0,10.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.534,2023-06-29T18:41:51.906+00:00,0.0,1.0,3.58,2023-06-29T18:37:34.372+00:00,1044.34,75.0,8.0,13.81,0.0,2023-06-29T18:41:51.906+00:00,0.0,1,0.0,2023-06-29T18:41:51.906+00:00,1044.34,75.0,9.0,13.81,"_Start,A,B,C,D,E,F,H,_End",0,0.0
126,0.0,2023-06-28T10:45:00.000+00:00,0.0,1,0.0,2023-06-28T10:45:00.000+00:00,0.0,0.0,1.0,0.0,500.762,2023-06-29T02:58:11.726+00:00,10.0,1,6.96,2023-06-29T02:49:50.964+00:00,500.762,10.0,2.0,6.96,71.825,2023-06-29T09:41:49.865+00:00,50.0,1,1.0,2023-06-29T09:40:38.040+00:00,572.587,60.0,3.0,7.96,50.0,2023-06-29T09:42:39.865+00:00,10.0,1,0.69,2023-06-29T09:41:49.865+00:00,622.587,70.0,4.0,8.65,49.523,2023-06-29T14:40:58.093+00:00,5.0,1,0.69,2023-06-29T14:40:08.570+00:00,672.11,75.0,5.0,9.34,50.0,2023-06-29T14:41:48.093+00:00,0.0,1,0.0,2023-06-29T14:40:58.093+00:00,722.11,75.0,6.0,9.34,8.091,2023-06-29T14:41:56.184+00:00,0.0,1,0.11,2023-06-29T14:41:48.093+00:00,730.201,75.0,7.0,9.45,20.0,0.0,1.0,0.28,750.201,75.0,8.0,9.729999999999999,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-29T19:15:35.072+00:00,0.0,1,0.0,2023-06-29T19:15:35.072+00:00,750.201,75.0,9.0,9.729999999999999,"_Start,A,B,C,D,E,F,G,_End",0,0.0
147,0.0,2023-06-28T11:02:30.000+00:00,0.0,1,0.0,2023-06-28T11:02:30.000+00:00,0.0,0.0,1.0,0.0,510.428,2023-06-29T05:56:17.471+00:00,10.0,1,7.09,2023-06-29T05:47:47.043+00:00,510.428,10.0,2.0,7.09,19.596,2023-06-29T10:16:35.278+00:00,50.0,1,0.27,2023-06-29T10:16:15.682+00:00,530.024,60.0,3.0,7.359999999999999,50.0,2023-06-29T10:17:25.278+00:00,10.0,1,0.69,2023-06-29T10:16:35.278+00:00,580.024,70.0,4.0,8.049999999999999,24.971,2023-06-29T15:32:17.284+00:00,5.0,1,0.35,2023-06-29T15:31:52.313+00:00,604.995,75.0,5.0,8.399999999999999,50.0,2023-06-29T15:33:07.284+00:00,0.0,1,0.0,2023-06-29T15:32:17.284+00:00,654.995,75.0,6.0,8.399999999999999,23.923,2023-06-29T15:33:31.207+00:00,0.0,1,0.33,2023-06-29T15:33:07.284+00:00,678.918,75.0,7.0,8.729999999999999,20.0,0.0,1.0,0.28,698.918,75.0,8.0,9.009999999999998,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-29T20:01:18.370+00:00,0.0,1,0.0,2023-06-29T20:01:18.370+00:00,698.918,75.0,9.0,9.009999999999998,"_Start,A,B,C,D,E,F,G,_End",0,0.0
