trace_id,_Start#duration,_Start#end_time,_Start#fixedCost,_Start#occurred,_Start#resourceCost,_Start#start_time,_Start@duration,_Start@fixedCost,_Start@occurred,_Start@resourceCost,A#duration,A#end_time,A#fixedCost,A#occurred,A#resourceCost,A#start_time,A@duration,A@fixedCost,A@occurred,A@resourceCost,B#duration,B#end_time,B#fixedCost,B#occurred,B#resourceCost,B#start_time,B@duration,B@fixedCost,B@occurred,B@resourceCost,C#duration,C#end_time,C#fixedCost,C#occurred,C#resourceCost,C#start_time,C@duration,C@fixedCost,C@occurred,C@resourceCost,D#duration,D#end_time,D#fixedCost,D#occurred,D#resourceCost,D#start_time,D@duration,D@fixedCost,D@occurred,D@resourceCost,E#duration,E#end_time,E#fixedCost,E#occurred,E#resourceCost,E#start_time,E@duration,E@fixedCost,E@occurred,E@resourceCost,F#duration,F#end_time,F#fixedCost,F#occurred,F#resourceCost,F#start_time,F@duration,F@fixedCost,F@occurred,F@resourceCost,_End#duration,_End#end_time,_End#fixedCost,_End#occurred,_End#resourceCost,_End#start_time,_End@duration,_End@fixedCost,_End@occurred,_End@resourceCost,_Path,1_if_A#duration_>_515.0_then_B+C+D+E+F;,_Label
80,0.0,2023-06-20T12:06:40.000+00:00,0.0,1,0.0,2023-06-20T12:06:40.000+00:00,0.0,0.0,1.0,0.0,488.859,2023-06-20T12:14:48.859+00:00,50.0,1,27.16,2023-06-20T12:06:40.000+00:00,488.859,50.0,2.0,27.16,11.949,2023-06-20T12:15:00.808+00:00,10.0,1,0.66,2023-06-20T12:14:48.859+00:00,500.808,60.0,3.0,27.82,97.544,2023-06-20T12:16:38.352+00:00,5.0,1,5.42,2023-06-20T12:15:00.808+00:00,598.352,65.0,4.0,33.24,80.484,2023-06-20T12:17:58.836+00:00,5.0,1,4.47,2023-06-20T12:16:38.352+00:00,678.836,70.0,5.0,37.71,59.991,2023-06-20T12:18:58.827+00:00,10.0,1,3.33,2023-06-20T12:17:58.836+00:00,738.827,80.0,6.0,41.04,112.739,2023-06-20T12:20:51.566+00:00,0.0,1,6.26,2023-06-20T12:18:58.827+00:00,851.566,80.0,7.0,47.3,0.0,2023-06-20T12:20:51.566+00:00,0.0,1,0.0,2023-06-20T12:20:51.566+00:00,851.566,80.0,8.0,47.3,"_Start,A,B,C,D,E,F,_End",0,0.0
544,0.0,2023-06-30T12:33:20.000+00:00,0.0,1,0.0,2023-06-30T12:33:20.000+00:00,0.0,0.0,1.0,0.0,491.735,2023-06-30T12:41:31.735+00:00,50.0,1,27.32,2023-06-30T12:33:20.000+00:00,491.735,50.0,2.0,27.32,23.849,2023-06-30T12:41:55.584+00:00,10.0,1,1.32,2023-06-30T12:41:31.735+00:00,515.5840000000001,60.0,3.0,28.64,106.217,2023-06-30T12:43:41.801+00:00,5.0,1,5.9,2023-06-30T12:41:55.584+00:00,621.801,65.0,4.0,34.54,62.737,2023-06-30T12:44:44.538+00:00,5.0,1,3.49,2023-06-30T12:43:41.801+00:00,684.538,70.0,5.0,38.03,65.375,2023-06-30T12:45:49.913+00:00,10.0,1,3.63,2023-06-30T12:44:44.538+00:00,749.913,80.0,6.0,41.660000000000004,1732.238,2023-06-30T13:14:42.151+00:00,0.0,1,96.24,2023-06-30T12:45:49.913+00:00,2482.151,80.0,7.0,137.9,0.0,2023-06-30T13:14:42.151+00:00,0.0,1,0.0,2023-06-30T13:14:42.151+00:00,2482.151,80.0,8.0,137.9,"_Start,A,B,C,D,E,F,_End",0,0.0
927,0.0,2023-07-11T09:45:00.000+00:00,0.0,1,0.0,2023-07-11T09:45:00.000+00:00,0.0,0.0,1.0,0.0,501.605,2023-07-11T09:53:21.605+00:00,50.0,1,27.87,2023-07-11T09:45:00.000+00:00,501.605,50.0,2.0,27.87,60.996,2023-07-11T09:54:22.601+00:00,10.0,1,3.39,2023-07-11T09:53:21.605+00:00,562.601,60.0,3.0,31.26,99.373,2023-07-11T09:56:01.974+00:00,5.0,1,5.52,2023-07-11T09:54:22.601+00:00,661.974,65.0,4.0,36.78,58.311,2023-07-11T09:57:00.285+00:00,5.0,1,3.24,2023-07-11T09:56:01.974+00:00,720.2850000000001,70.0,5.0,40.02,80.909,2023-07-11T09:58:21.194+00:00,10.0,1,4.49,2023-07-11T09:57:00.285+00:00,801.1940000000001,80.0,6.0,44.510000000000005,649.156,2023-07-11T10:09:10.350+00:00,0.0,1,36.06,2023-07-11T09:58:21.194+00:00,1450.35,80.0,7.0,80.57000000000001,0.0,2023-07-11T10:09:10.350+00:00,0.0,1,0.0,2023-07-11T10:09:10.350+00:00,1450.35,80.0,8.0,80.57000000000001,"_Start,A,B,C,D,E,F,_End",0,0.0
276,0.0,2023-06-23T15:20:00.000+00:00,0.0,1,0.0,2023-06-23T15:20:00.000+00:00,0.0,0.0,1.0,0.0,482.173,2023-06-23T15:28:02.173+00:00,50.0,1,26.79,2023-06-23T15:20:00.000+00:00,482.173,50.0,2.0,26.79,31.228,2023-06-23T15:28:33.401+00:00,10.0,1,1.73,2023-06-23T15:28:02.173+00:00,513.401,60.0,3.0,28.52,86.189,2023-06-23T15:29:59.590+00:00,5.0,1,4.79,2023-06-23T15:28:33.401+00:00,599.5899999999999,65.0,4.0,33.31,81.514,2023-06-23T15:31:21.104+00:00,5.0,1,4.53,2023-06-23T15:29:59.590+00:00,681.1039999999999,70.0,5.0,37.84,85.223,2023-06-23T15:32:46.327+00:00,10.0,1,4.73,2023-06-23T15:31:21.104+00:00,766.3269999999999,80.0,6.0,42.57000000000001,312.651,2023-06-23T15:37:58.978+00:00,0.0,1,17.37,2023-06-23T15:32:46.327+00:00,1078.9779999999998,80.0,7.0,59.94000000000001,0.0,2023-06-23T15:37:58.978+00:00,0.0,1,0.0,2023-06-23T15:37:58.978+00:00,1078.9779999999998,80.0,8.0,59.94000000000001,"_Start,A,B,C,D,E,F,_End",0,0.0
502,0.0,2023-06-29T14:43:20.000+00:00,0.0,1,0.0,2023-06-29T14:43:20.000+00:00,0.0,0.0,1.0,0.0,496.371,2023-06-29T14:51:36.371+00:00,50.0,1,27.58,2023-06-29T14:43:20.000+00:00,496.371,50.0,2.0,27.58,76.29,2023-06-29T14:52:52.661+00:00,10.0,1,4.24,2023-06-29T14:51:36.371+00:00,572.661,60.0,3.0,31.82,101.01,2023-06-29T14:54:33.671+00:00,5.0,1,5.61,2023-06-29T14:52:52.661+00:00,673.6709999999999,65.0,4.0,37.43,60.308,2023-06-29T14:55:33.979+00:00,5.0,1,3.35,2023-06-29T14:54:33.671+00:00,733.9789999999999,70.0,5.0,40.78,99.68,2023-06-29T14:57:13.659+00:00,10.0,1,5.54,2023-06-29T14:55:33.979+00:00,833.6589999999999,80.0,6.0,46.32,58.516,2023-06-29T14:58:12.175+00:00,0.0,1,3.25,2023-06-29T14:57:13.659+00:00,892.1749999999998,80.0,7.0,49.57,0.0,2023-06-29T14:58:12.175+00:00,0.0,1,0.0,2023-06-29T14:58:12.175+00:00,892.1749999999998,80.0,8.0,49.57,"_Start,A,B,C,D,E,F,_End",0,0.0
355,0.0,2023-06-27T10:18:20.000+00:00,0.0,1,0.0,2023-06-27T10:18:20.000+00:00,0.0,0.0,1.0,0.0,469.564,2023-06-27T10:26:09.564+00:00,50.0,1,26.09,2023-06-27T10:18:20.000+00:00,469.564,50.0,2.0,26.09,30.109,2023-06-27T10:26:39.673+00:00,10.0,1,1.67,2023-06-27T10:26:09.564+00:00,499.673,60.0,3.0,27.759999999999998,96.249,2023-06-27T10:28:15.922+00:00,5.0,1,5.35,2023-06-27T10:26:39.673+00:00,595.922,65.0,4.0,33.11,97.303,2023-06-27T10:29:53.225+00:00,5.0,1,5.41,2023-06-27T10:28:15.922+00:00,693.225,70.0,5.0,38.519999999999996,83.863,2023-06-27T10:31:17.088+00:00,10.0,1,4.66,2023-06-27T10:29:53.225+00:00,777.088,80.0,6.0,43.17999999999999,105.5,2023-06-27T10:33:02.588+00:00,0.0,1,5.86,2023-06-27T10:31:17.088+00:00,882.588,80.0,7.0,49.03999999999999,0.0,2023-06-27T10:33:02.588+00:00,0.0,1,0.0,2023-06-27T10:33:02.588+00:00,882.588,80.0,8.0,49.03999999999999,"_Start,A,B,C,D,E,F,_End",0,0.0
397,0.0,2023-06-27T16:08:20.000+00:00,0.0,1,0.0,2023-06-27T16:08:20.000+00:00,0.0,0.0,1.0,0.0,498.8,2023-06-27T16:16:38.800+00:00,50.0,1,27.71,2023-06-27T16:08:20.000+00:00,498.8,50.0,2.0,27.71,0.29,2023-06-27T16:16:39.090+00:00,10.0,1,0.02,2023-06-27T16:16:38.800+00:00,499.09000000000003,60.0,3.0,27.73,96.482,2023-06-27T16:18:15.572+00:00,5.0,1,5.36,2023-06-27T16:16:39.090+00:00,595.572,65.0,4.0,33.09,97.761,2023-06-27T16:19:53.333+00:00,5.0,1,5.43,2023-06-27T16:18:15.572+00:00,693.333,70.0,5.0,38.52,93.364,2023-06-27T16:21:26.697+00:00,10.0,1,5.19,2023-06-27T16:19:53.333+00:00,786.697,80.0,6.0,43.71,22.755,2023-06-27T16:21:49.452+00:00,0.0,1,1.26,2023-06-27T16:21:26.697+00:00,809.452,80.0,7.0,44.97,0.0,2023-06-27T16:21:49.452+00:00,0.0,1,0.0,2023-06-27T16:21:49.452+00:00,809.452,80.0,8.0,44.97,"_Start,A,B,C,D,E,F,_End",0,0.0
969,0.0,2023-07-11T15:35:00.000+00:00,0.0,1,0.0,2023-07-11T15:35:00.000+00:00,0.0,0.0,1.0,0.0,483.754,2023-07-11T15:43:03.754+00:00,50.0,1,26.88,2023-07-11T15:35:00.000+00:00,483.754,50.0,2.0,26.88,8.057,2023-07-11T15:43:11.811+00:00,10.0,1,0.45,2023-07-11T15:43:03.754+00:00,491.81100000000004,60.0,3.0,27.33,106.854,2023-07-11T15:44:58.665+00:00,5.0,1,5.94,2023-07-11T15:43:11.811+00:00,598.6650000000001,65.0,4.0,33.269999999999996,87.262,2023-07-11T15:46:25.927+00:00,5.0,1,4.85,2023-07-11T15:44:58.665+00:00,685.9270000000001,70.0,5.0,38.12,79.969,2023-07-11T15:47:45.896+00:00,10.0,1,4.44,2023-07-11T15:46:25.927+00:00,765.8960000000002,80.0,6.0,42.559999999999995,184.325,2023-07-11T15:50:50.221+00:00,0.0,1,10.24,2023-07-11T15:47:45.896+00:00,950.2210000000002,80.0,7.0,52.8,0.0,2023-07-11T15:50:50.221+00:00,0.0,1,0.0,2023-07-11T15:50:50.221+00:00,950.2210000000002,80.0,8.0,52.8,"_Start,A,B,C,D,E,F,_End",0,0.0
234,0.0,2023-06-23T09:30:00.000+00:00,0.0,1,0.0,2023-06-23T09:30:00.000+00:00,0.0,0.0,1.0,0.0,483.947,2023-06-23T09:38:03.947+00:00,50.0,1,26.89,2023-06-23T09:30:00.000+00:00,483.947,50.0,2.0,26.89,3.479,2023-06-23T09:38:07.426+00:00,10.0,1,0.19,2023-06-23T09:38:03.947+00:00,487.426,60.0,3.0,27.080000000000002,100.217,2023-06-23T09:39:47.643+00:00,5.0,1,5.57,2023-06-23T09:38:07.426+00:00,587.643,65.0,4.0,32.650000000000006,79.955,2023-06-23T09:41:07.598+00:00,5.0,1,4.44,2023-06-23T09:39:47.643+00:00,667.5980000000001,70.0,5.0,37.09,76.643,2023-06-23T09:42:24.241+00:00,10.0,1,4.26,2023-06-23T09:41:07.598+00:00,744.2410000000001,80.0,6.0,41.35,1578.362,2023-06-23T10:08:42.603+00:00,0.0,1,87.69,2023-06-23T09:42:24.241+00:00,2322.603,80.0,7.0,129.04,0.0,2023-06-23T10:08:42.603+00:00,0.0,1,0.0,2023-06-23T10:08:42.603+00:00,2322.603,80.0,8.0,129.04,"_Start,A,B,C,D,E,F,_End",0,0.0
775,0.0,2023-07-06T12:38:20.000+00:00,0.0,1,0.0,2023-07-06T12:38:20.000+00:00,0.0,0.0,1.0,0.0,533.459,2023-07-06T12:47:13.459+00:00,50.0,1,29.64,2023-07-06T12:38:20.000+00:00,533.459,50.0,2.0,29.64,22.942,2023-07-06T12:47:36.401+00:00,10.0,1,1.27,2023-07-06T12:47:13.459+00:00,556.401,60.0,3.0,30.91,95.254,2023-07-06T12:48:48.713000+00:00,5.0,1,5.29,2023-07-06T12:47:13.459000+00:00,651.655,65.0,4.0,36.2,79.99,2023-07-06T12:48:33.449000+00:00,5.0,1,4.44,2023-07-06T12:47:13.459000+00:00,731.645,70.0,5.0,40.64,74.141,2023-07-06T12:48:27.600000+00:00,10.0,1,4.12,2023-07-06T12:47:13.459000+00:00,805.786,80.0,6.0,44.76,763.136,2023-07-06T12:59:56.595000+00:00,0.0,1,42.4,2023-07-06T12:47:13.459000+00:00,1568.922,80.0,7.0,87.16,0.0,2023-07-06T12:59:56.595000+00:00,0.0,1,0.0,2023-07-06T12:59:56.595000+00:00,1568.922,80.0,8.0,87.16,"_Start,A,B,C,D,E,F,_End",1,1.0
733,0.0,2023-07-05T14:48:20.000+00:00,0.0,1,0.0,2023-07-05T14:48:20.000+00:00,0.0,0.0,1.0,0.0,497.581,2023-07-05T14:56:37.581+00:00,50.0,1,27.64,2023-07-05T14:48:20.000+00:00,497.581,50.0,2.0,27.64,4.006,2023-07-05T14:56:41.587+00:00,10.0,1,0.22,2023-07-05T14:56:37.581+00:00,501.587,60.0,3.0,27.86,107.583,2023-07-05T14:58:29.170+00:00,5.0,1,5.98,2023-07-05T14:56:41.587+00:00,609.17,65.0,4.0,33.84,54.697,2023-07-05T14:59:23.867+00:00,5.0,1,3.04,2023-07-05T14:58:29.170+00:00,663.867,70.0,5.0,36.88,91.147,2023-07-05T15:00:55.014+00:00,10.0,1,5.06,2023-07-05T14:59:23.867+00:00,755.014,80.0,6.0,41.940000000000005,1191.826,2023-07-05T15:20:46.840+00:00,0.0,1,66.21,2023-07-05T15:00:55.014+00:00,1946.8400000000001,80.0,7.0,108.15,0.0,2023-07-05T15:20:46.840+00:00,0.0,1,0.0,2023-07-05T15:20:46.840+00:00,1946.8400000000001,80.0,8.0,108.15,"_Start,A,B,C,D,E,F,_End",0,0.0
961,0.0,2023-07-11T14:28:20.000+00:00,0.0,1,0.0,2023-07-11T14:28:20.000+00:00,0.0,0.0,1.0,0.0,508.037,2023-07-11T14:36:48.037+00:00,50.0,1,28.22,2023-07-11T14:28:20.000+00:00,508.037,50.0,2.0,28.22,55.531,2023-07-11T14:37:43.568+00:00,10.0,1,3.09,2023-07-11T14:36:48.037+00:00,563.568,60.0,3.0,31.31,109.193,2023-07-11T14:39:32.761+00:00,5.0,1,6.07,2023-07-11T14:37:43.568+00:00,672.761,65.0,4.0,37.379999999999995,69.634,2023-07-11T14:40:42.395+00:00,5.0,1,3.87,2023-07-11T14:39:32.761+00:00,742.395,70.0,5.0,41.24999999999999,73.023,2023-07-11T14:41:55.418+00:00,10.0,1,4.06,2023-07-11T14:40:42.395+00:00,815.418,80.0,6.0,45.309999999999995,747.043,2023-07-11T14:54:22.461+00:00,0.0,1,41.5,2023-07-11T14:41:55.418+00:00,1562.461,80.0,7.0,86.81,0.0,2023-07-11T14:54:22.461+00:00,0.0,1,0.0,2023-07-11T14:54:22.461+00:00,1562.461,80.0,8.0,86.81,"_Start,A,B,C,D,E,F,_End",0,0.0
465,0.0,2023-06-29T09:35:00.000+00:00,0.0,1,0.0,2023-06-29T09:35:00.000+00:00,0.0,0.0,1.0,0.0,563.209,2023-06-29T09:44:23.209+00:00,50.0,1,31.29,2023-06-29T09:35:00.000+00:00,563.209,50.0,2.0,31.29,3.6,2023-06-29T09:44:26.809+00:00,10.0,1,0.2,2023-06-29T09:44:23.209+00:00,566.809,60.0,3.0,31.49,101.185,2023-06-29T09:46:04.394000+00:00,5.0,1,5.62,2023-06-29T09:44:23.209000+00:00,667.9939999999999,65.0,4.0,37.11,58.676,2023-06-29T09:45:21.885000+00:00,5.0,1,3.26,2023-06-29T09:44:23.209000+00:00,726.67,70.0,5.0,40.37,69.381,2023-06-29T09:45:32.590000+00:00,10.0,1,3.85,2023-06-29T09:44:23.209000+00:00,796.0509999999999,80.0,6.0,44.22,558.796,2023-06-29T09:53:42.005000+00:00,0.0,1,31.04,2023-06-29T09:44:23.209000+00:00,1354.847,80.0,7.0,75.25999999999999,0.0,2023-06-29T09:53:42.005000+00:00,0.0,1,0.0,2023-06-29T09:53:42.005000+00:00,1354.847,80.0,8.0,75.25999999999999,"_Start,A,B,C,D,E,F,_End",1,1.0
423,0.0,2023-06-28T11:45:00.000+00:00,0.0,1,0.0,2023-06-28T11:45:00.000+00:00,0.0,0.0,1.0,0.0,539.295,2023-06-28T11:53:59.295+00:00,50.0,1,29.96,2023-06-28T11:45:00.000+00:00,539.295,50.0,2.0,29.96,20.312,2023-06-28T11:54:19.607+00:00,10.0,1,1.13,2023-06-28T11:53:59.295+00:00,559.607,60.0,3.0,31.09,104.04,2023-06-28T11:55:43.335000+00:00,5.0,1,5.78,2023-06-28T11:53:59.295000+00:00,663.6469999999999,65.0,4.0,36.87,64.136,2023-06-28T11:55:03.431000+00:00,5.0,1,3.56,2023-06-28T11:53:59.295000+00:00,727.7829999999999,70.0,5.0,40.43,92.185,2023-06-28T11:55:31.480000+00:00,10.0,1,5.12,2023-06-28T11:53:59.295000+00:00,819.9679999999998,80.0,6.0,45.55,18.498,2023-06-28T11:54:17.793000+00:00,0.0,1,1.03,2023-06-28T11:53:59.295000+00:00,838.4659999999999,80.0,7.0,46.58,0.0,2023-06-28T11:54:17.793000+00:00,0.0,1,0.0,2023-06-28T11:54:17.793000+00:00,838.4659999999999,80.0,8.0,46.58,"_Start,A,B,C,D,E,F,_End",1,1.0
476,0.0,2023-06-29T11:06:40.000+00:00,0.0,1,0.0,2023-06-29T11:06:40.000+00:00,0.0,0.0,1.0,0.0,516.746,2023-06-29T11:15:16.746+00:00,50.0,1,28.71,2023-06-29T11:06:40.000+00:00,516.746,50.0,2.0,28.71,28.225,2023-06-29T11:15:44.971+00:00,10.0,1,1.57,2023-06-29T11:15:16.746+00:00,544.971,60.0,3.0,30.28,107.723,2023-06-29T11:17:04.469000+00:00,5.0,1,5.98,2023-06-29T11:15:16.746000+00:00,652.694,65.0,4.0,36.260000000000005,96.916,2023-06-29T11:16:53.662000+00:00,5.0,1,5.38,2023-06-29T11:15:16.746000+00:00,749.6099999999999,70.0,5.0,41.64000000000001,86.724,2023-06-29T11:16:43.470000+00:00,10.0,1,4.82,2023-06-29T11:15:16.746000+00:00,836.334,80.0,6.0,46.46000000000001,583.28,2023-06-29T11:25:00.026000+00:00,0.0,1,32.4,2023-06-29T11:15:16.746000+00:00,1419.614,80.0,7.0,78.86000000000001,0.0,2023-06-29T11:25:00.026000+00:00,0.0,1,0.0,2023-06-29T11:25:00.026000+00:00,1419.614,80.0,8.0,78.86000000000001,"_Start,A,B,C,D,E,F,_End",1,1.0
848,0.0,2023-07-07T14:46:40.000+00:00,0.0,1,0.0,2023-07-07T14:46:40.000+00:00,0.0,0.0,1.0,0.0,495.032,2023-07-07T14:54:55.032+00:00,50.0,1,27.5,2023-07-07T14:46:40.000+00:00,495.032,50.0,2.0,27.5,44.975,2023-07-07T14:55:40.007+00:00,10.0,1,2.5,2023-07-07T14:54:55.032+00:00,540.007,60.0,3.0,30.0,105.487,2023-07-07T14:57:25.494+00:00,5.0,1,5.86,2023-07-07T14:55:40.007+00:00,645.4939999999999,65.0,4.0,35.86,68.531,2023-07-07T14:58:34.025+00:00,5.0,1,3.81,2023-07-07T14:57:25.494+00:00,714.0249999999999,70.0,5.0,39.67,84.634,2023-07-07T14:59:58.659+00:00,10.0,1,4.7,2023-07-07T14:58:34.025+00:00,798.6589999999999,80.0,6.0,44.370000000000005,247.509,2023-07-07T15:04:06.168+00:00,0.0,1,13.75,2023-07-07T14:59:58.659+00:00,1046.168,80.0,7.0,58.120000000000005,0.0,2023-07-07T15:04:06.168+00:00,0.0,1,0.0,2023-07-07T15:04:06.168+00:00,1046.168,80.0,8.0,58.120000000000005,"_Start,A,B,C,D,E,F,_End",0,0.0
975,0.0,2023-07-11T16:25:00.000+00:00,0.0,1,0.0,2023-07-11T16:25:00.000+00:00,0.0,0.0,1.0,0.0,517.135,2023-07-11T16:33:37.135+00:00,50.0,1,28.73,2023-07-11T16:25:00.000+00:00,517.135,50.0,2.0,28.73,12.769,2023-07-11T16:33:49.904+00:00,10.0,1,0.71,2023-07-11T16:33:37.135+00:00,529.904,60.0,3.0,29.44,97.095,2023-07-11T16:35:14.230000+00:00,5.0,1,5.39,2023-07-11T16:33:37.135000+00:00,626.999,65.0,4.0,34.83,79.287,2023-07-11T16:34:56.422000+00:00,5.0,1,4.4,2023-07-11T16:33:37.135000+00:00,706.2860000000001,70.0,5.0,39.23,70.634,2023-07-11T16:34:47.769000+00:00,10.0,1,3.92,2023-07-11T16:33:37.135000+00:00,776.9200000000001,80.0,6.0,43.15,217.782,2023-07-11T16:37:14.917000+00:00,0.0,1,12.1,2023-07-11T16:33:37.135000+00:00,994.7020000000001,80.0,7.0,55.25,0.0,2023-07-11T16:37:14.917000+00:00,0.0,1,0.0,2023-07-11T16:37:14.917000+00:00,994.7020000000001,80.0,8.0,55.25,"_Start,A,B,C,D,E,F,_End",1,1.0
806,0.0,2023-07-06T16:56:40.000+00:00,0.0,1,0.0,2023-07-06T16:56:40.000+00:00,0.0,0.0,1.0,0.0,58118.225,2023-07-07T09:05:18.225+00:00,50.0,1,28.79,2023-07-06T16:56:40.000+00:00,58118.225,50.0,2.0,28.79,61.295,2023-07-07T09:06:19.520+00:00,10.0,1,3.41,2023-07-07T09:05:18.225+00:00,58179.52,60.0,3.0,32.2,99.711,2023-07-07T09:06:57.936000+00:00,5.0,1,5.54,2023-07-07T09:05:18.225000+00:00,58279.231,65.0,4.0,37.74,60.458,2023-07-07T09:06:18.683000+00:00,5.0,1,3.36,2023-07-07T09:05:18.225000+00:00,58339.689,70.0,5.0,41.1,71.76,2023-07-07T09:06:29.985000+00:00,10.0,1,3.99,2023-07-07T09:05:18.225000+00:00,58411.449,80.0,6.0,45.09,1728.782,2023-07-07T09:34:07.007000+00:00,0.0,1,96.04,2023-07-07T09:05:18.225000+00:00,60140.231,80.0,7.0,141.13,0.0,2023-07-07T09:34:07.007000+00:00,0.0,1,0.0,2023-07-07T09:34:07.007000+00:00,60140.231,80.0,8.0,141.13,"_Start,A,B,C,D,E,F,_End",1,1.0
434,0.0,2023-06-28T13:16:40.000+00:00,0.0,1,0.0,2023-06-28T13:16:40.000+00:00,0.0,0.0,1.0,0.0,489.826,2023-06-28T13:24:49.826+00:00,50.0,1,27.21,2023-06-28T13:16:40.000+00:00,489.826,50.0,2.0,27.21,5.486,2023-06-28T13:24:55.312+00:00,10.0,1,0.3,2023-06-28T13:24:49.826+00:00,495.312,60.0,3.0,27.51,102.396,2023-06-28T13:26:37.708+00:00,5.0,1,5.69,2023-06-28T13:24:55.312+00:00,597.708,65.0,4.0,33.2,88.956,2023-06-28T13:28:06.664+00:00,5.0,1,4.94,2023-06-28T13:26:37.708+00:00,686.664,70.0,5.0,38.14,86.829,2023-06-28T13:29:33.493+00:00,10.0,1,4.82,2023-06-28T13:28:06.664+00:00,773.4929999999999,80.0,6.0,42.96,21.138,2023-06-28T13:29:54.631+00:00,0.0,1,1.17,2023-06-28T13:29:33.493+00:00,794.631,80.0,7.0,44.13,0.0,2023-06-28T13:29:54.631+00:00,0.0,1,0.0,2023-06-28T13:29:54.631+00:00,794.631,80.0,8.0,44.13,"_Start,A,B,C,D,E,F,_End",0,0.0
313,0.0,2023-06-26T12:28:20.000+00:00,0.0,1,0.0,2023-06-26T12:28:20.000+00:00,0.0,0.0,1.0,0.0,532.903,2023-06-26T12:37:12.903+00:00,50.0,1,29.61,2023-06-26T12:28:20.000+00:00,532.903,50.0,2.0,29.61,22.041,2023-06-26T12:37:34.944+00:00,10.0,1,1.22,2023-06-26T12:37:12.903+00:00,554.9440000000001,60.0,3.0,30.83,96.269,2023-06-26T12:38:49.172000+00:00,5.0,1,5.35,2023-06-26T12:37:12.903000+00:00,651.2130000000001,65.0,4.0,36.18,56.784,2023-06-26T12:38:09.687000+00:00,5.0,1,3.15,2023-06-26T12:37:12.903000+00:00,707.9970000000001,70.0,5.0,39.33,75.809,2023-06-26T12:38:28.712000+00:00,10.0,1,4.21,2023-06-26T12:37:12.903000+00:00,783.806,80.0,6.0,43.54,387.008,2023-06-26T12:43:39.911000+00:00,0.0,1,21.5,2023-06-26T12:37:12.903000+00:00,1170.814,80.0,7.0,65.03999999999999,0.0,2023-06-26T12:43:39.911000+00:00,0.0,1,0.0,2023-06-26T12:43:39.911000+00:00,1170.814,80.0,8.0,65.03999999999999,"_Start,A,B,C,D,E,F,_End",1,1.0
896,0.0,2023-07-10T13:26:40.000+00:00,0.0,1,0.0,2023-07-10T13:26:40.000+00:00,0.0,0.0,1.0,0.0,452.933,2023-07-10T13:34:12.933+00:00,50.0,1,25.16,2023-07-10T13:26:40.000+00:00,452.933,50.0,2.0,25.16,5.38,2023-07-10T13:34:18.313+00:00,10.0,1,0.3,2023-07-10T13:34:12.933+00:00,458.313,60.0,3.0,25.46,90.236,2023-07-10T13:35:48.549+00:00,5.0,1,5.01,2023-07-10T13:34:18.313+00:00,548.549,65.0,4.0,30.47,70.978,2023-07-10T13:36:59.527+00:00,5.0,1,3.94,2023-07-10T13:35:48.549+00:00,619.5269999999999,70.0,5.0,34.41,75.351,2023-07-10T13:38:14.878+00:00,10.0,1,4.19,2023-07-10T13:36:59.527+00:00,694.8779999999999,80.0,6.0,38.599999999999994,49.559,2023-07-10T13:39:04.437+00:00,0.0,1,2.75,2023-07-10T13:38:14.878+00:00,744.4369999999999,80.0,7.0,41.349999999999994,0.0,2023-07-10T13:39:04.437+00:00,0.0,1,0.0,2023-07-10T13:39:04.437+00:00,744.4369999999999,80.0,8.0,41.349999999999994,"_Start,A,B,C,D,E,F,_End",0,0.0
854,0.0,2023-07-07T15:36:40.000+00:00,0.0,1,0.0,2023-07-07T15:36:40.000+00:00,0.0,0.0,1.0,0.0,552.344,2023-07-07T15:45:52.344+00:00,50.0,1,30.69,2023-07-07T15:36:40.000+00:00,552.344,50.0,2.0,30.69,68.471,2023-07-07T15:47:00.815+00:00,10.0,1,3.8,2023-07-07T15:45:52.344+00:00,620.815,60.0,3.0,34.49,91.844,2023-07-07T15:47:24.188000+00:00,5.0,1,5.1,2023-07-07T15:45:52.344000+00:00,712.6590000000001,65.0,4.0,39.59,59.919,2023-07-07T15:46:52.263000+00:00,5.0,1,3.33,2023-07-07T15:45:52.344000+00:00,772.5780000000001,70.0,5.0,42.92,77.415,2023-07-07T15:47:09.759000+00:00,10.0,1,4.3,2023-07-07T15:45:52.344000+00:00,849.993,80.0,6.0,47.22,658.552,2023-07-07T15:56:50.896000+00:00,0.0,1,36.59,2023-07-07T15:45:52.344000+00:00,1508.545,80.0,7.0,83.81,0.0,2023-07-07T15:56:50.896000+00:00,0.0,1,0.0,2023-07-07T15:56:50.896000+00:00,1508.545,80.0,8.0,83.81,"_Start,A,B,C,D,E,F,_End",1,1.0
