trace_id,_Start#duration,_Start#end_time,_Start#fixedCost,_Start#occurred,_Start#resourceCost,_Start#start_time,_Start@duration,_Start@fixedCost,_Start@occurred,_Start@resourceCost,A#duration,A#end_time,A#fixedCost,A#occurred,A#resourceCost,A#start_time,A@duration,A@fixedCost,A@occurred,A@resourceCost,B#duration,B#end_time,B#fixedCost,B#occurred,B#resourceCost,B#start_time,B@duration,B@fixedCost,B@occurred,B@resourceCost,C#duration,C#end_time,C#fixedCost,C#occurred,C#resourceCost,C#start_time,C@duration,C@fixedCost,C@occurred,C@resourceCost,D#duration,D#end_time,D#fixedCost,D#occurred,D#resourceCost,D#start_time,D@duration,D@fixedCost,D@occurred,D@resourceCost,E#duration,E#end_time,E#fixedCost,E#occurred,E#resourceCost,E#start_time,E@duration,E@fixedCost,E@occurred,E@resourceCost,F#duration,F#end_time,F#fixedCost,F#occurred,F#resourceCost,F#start_time,F@duration,F@fixedCost,F@occurred,F@resourceCost,_End#duration,_End#end_time,_End#fixedCost,_End#occurred,_End#resourceCost,_End#start_time,_End@duration,_End@fixedCost,_End@occurred,_End@resourceCost,_Path,1_if_C#duration_>_55.0_then_INSERT_F_(_#duration_?N_(500.0_50.0)_);,_Label
51,0.0,2023-06-30T16:05:00.000+00:00,0.0,1,0.0,2023-06-30T16:05:00.000+00:00,0.0,0.0,1.0,0.0,531.673,2023-06-30T16:14:03.272+00:00,50.0,1,12.55,2023-06-30T16:05:11.599+00:00,531.673,50.0,2.0,12.55,596.31,2023-06-30T16:23:59.582+00:00,50.0,1,14.08,2023-06-30T16:14:03.272+00:00,1139.5569999999998,105.0,4.0,26.9,11.574,2023-06-30T16:14:14.846+00:00,5.0,1,0.27,2023-06-30T16:14:03.272+00:00,543.247,55.0,3.0,12.82,75.391,2023-06-30T16:15:30.237+00:00,0.0,1,1.78,2023-06-30T16:14:14.846+00:00,618.6379999999999,55.0,5.0,14.6,458.034,2023-06-30T16:31:37.616+00:00,0.0,1,10.81,2023-06-30T16:23:59.582+00:00,1672.982,105.0,6.0,39.49,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-30T16:31:37.616+00:00,0.0,1,0.0,2023-06-30T16:31:37.616+00:00,1672.982,105.0,7.0,39.49,"_Start,A,C,B,D,E,_End",0,0.0
90,0.0,2023-07-03T13:30:00.000+00:00,0.0,1,0.0,2023-07-03T13:30:00.000+00:00,0.0,0.0,1.0,0.0,519.506,2023-07-03T13:38:39.506+00:00,50.0,1,12.27,2023-07-03T13:30:00.000+00:00,519.506,50.0,2.0,12.27,600.978,2023-07-03T13:48:40.484+00:00,50.0,1,14.19,2023-07-03T13:38:39.506+00:00,1149.6909999999998,105.0,4.0,27.15,29.207,2023-07-03T13:39:08.713+00:00,5.0,1,0.69,2023-07-03T13:38:39.506+00:00,548.713,55.0,3.0,12.959999999999999,49.524,2023-07-03T13:39:58.237+00:00,0.0,1,1.17,2023-07-03T13:39:08.713+00:00,598.237,55.0,5.0,14.129999999999999,513.679,2023-07-03T13:57:14.163+00:00,0.0,1,12.13,2023-07-03T13:48:40.484+00:00,1712.8939999999998,105.0,6.0,40.45,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-07-03T13:57:14.163+00:00,0.0,1,0.0,2023-07-03T13:57:14.163+00:00,1712.8939999999998,105.0,7.0,40.45,"_Start,A,C,B,D,E,_End",0,0.0
94,0.0,2023-07-03T14:03:20.000+00:00,0.0,1,0.0,2023-07-03T14:03:20.000+00:00,0.0,0.0,1.0,0.0,507.546,2023-07-03T14:12:46.719+00:00,50.0,1,11.98,2023-07-03T14:04:19.173+00:00,507.546,50.0,2.0,11.98,598.328,2023-07-03T14:22:45.047+00:00,50.0,1,14.13,2023-07-03T14:12:46.719+00:00,1117.31,105.0,4.0,26.380000000000003,11.436,2023-07-03T14:12:58.155+00:00,5.0,1,0.27,2023-07-03T14:12:46.719+00:00,518.982,55.0,3.0,12.25,68.601,2023-07-03T14:14:06.756+00:00,0.0,1,1.62,2023-07-03T14:12:58.155+00:00,587.583,55.0,5.0,13.870000000000001,498.339,2023-07-03T14:31:03.386+00:00,0.0,1,11.77,2023-07-03T14:22:45.047+00:00,1684.25,105.0,6.0,39.77,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-07-03T14:31:03.386+00:00,0.0,1,0.0,2023-07-03T14:31:03.386+00:00,1684.25,105.0,7.0,39.77,"_Start,A,C,B,D,E,_End",0,0.0
73,0.0,2023-07-03T11:08:20.000+00:00,0.0,1,0.0,2023-07-03T11:08:20.000+00:00,0.0,0.0,1.0,0.0,504.166,2023-07-03T11:16:44.166+00:00,50.0,1,11.9,2023-07-03T11:08:20.000+00:00,504.166,50.0,2.0,11.9,594.44,2023-07-03T11:26:38.606+00:00,50.0,1,14.04,2023-07-03T11:16:44.166+00:00,1145.44,105.0,4.0,27.049999999999997,46.834,2023-07-03T11:17:31.000+00:00,5.0,1,1.11,2023-07-03T11:16:44.166+00:00,551.0,55.0,3.0,13.01,82.4,2023-07-03T11:18:53.400+00:00,0.0,1,1.95,2023-07-03T11:17:31.000+00:00,633.4,55.0,5.0,14.959999999999999,494.884,2023-07-03T11:34:53.490+00:00,0.0,1,11.68,2023-07-03T11:26:38.606+00:00,1722.7240000000002,105.0,6.0,40.67999999999999,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-07-03T11:34:53.490+00:00,0.0,1,0.0,2023-07-03T11:34:53.490+00:00,1722.7240000000002,105.0,7.0,40.67999999999999,"_Start,A,C,B,D,E,_End",0,0.0
3,0.0,2023-06-30T09:25:00.000+00:00,0.0,1,0.0,2023-06-30T09:25:00.000+00:00,0.0,0.0,1.0,0.0,497.095,2023-06-30T09:33:37.959+00:00,50.0,1,11.74,2023-06-30T09:25:20.864+00:00,497.095,50.0,2.0,11.74,602.285,2023-06-30T09:43:40.244+00:00,50.0,1,14.22,2023-06-30T09:33:37.959+00:00,1108.988,105.0,4.0,26.19,9.608,2023-06-30T09:33:47.567+00:00,5.0,1,0.23,2023-06-30T09:33:37.959+00:00,506.70300000000003,55.0,3.0,11.97,93.289,2023-06-30T09:35:20.856+00:00,0.0,1,2.2,2023-06-30T09:33:47.567+00:00,599.9920000000001,55.0,5.0,14.170000000000002,495.631,2023-06-30T09:51:55.875+00:00,0.0,1,11.7,2023-06-30T09:43:40.244+00:00,1697.908,105.0,6.0,40.09,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-30T09:51:55.875+00:00,0.0,1,0.0,2023-06-30T09:51:55.875+00:00,1697.908,105.0,7.0,40.09,"_Start,A,C,B,D,E,_End",0,0.0
4,0.0,2023-06-30T09:33:20.000+00:00,0.0,1,0.0,2023-06-30T09:33:20.000+00:00,0.0,0.0,1.0,0.0,511.743,2023-06-30T09:41:51.743+00:00,50.0,1,12.08,2023-06-30T09:33:20.000+00:00,511.743,50.0,2.0,12.08,584.367,2023-06-30T09:51:36.110+00:00,50.0,1,13.8,2023-06-30T09:41:51.743+00:00,1588.2235148568386,105.0,5.0,27.22,56.542,2023-06-30T09:42:48.285+00:00,5.0,1,1.34,2023-06-30T09:41:51.743+00:00,568.285,55.0,3.0,13.42,93.203,2023-06-30T09:44:21.488+00:00,0.0,1,2.2,2023-06-30T09:42:48.285+00:00,1681.4265148568386,105.0,6.0,29.419999999999998,473.952,2023-06-30T09:59:30.062+00:00,0.0,1,11.19,2023-06-30T09:51:36.110+00:00,2155.3785148568386,105.0,7.0,40.61,435.57151485683875,2023-06-30T09:50:03.856515+00:00,0.0,1.0,0.0,2023-06-30T09:42:48.285+00:00,1003.8565148568387,55.0,4.0,13.42,0.0,2023-06-30T09:59:30.062+00:00,0.0,1,0.0,2023-06-30T09:59:30.062+00:00,2155.3785148568386,105.0,8.0,40.61,"_Start,A,C,F,B,D,E,_End",1,1.0
5,0.0,2023-06-30T09:41:40.000+00:00,0.0,1,0.0,2023-06-30T09:41:40.000+00:00,0.0,0.0,1.0,0.0,501.767,2023-06-30T09:50:01.767+00:00,50.0,1,11.85,2023-06-30T09:41:40.000+00:00,501.767,50.0,2.0,11.85,608.981,2023-06-30T10:00:10.748+00:00,50.0,1,14.38,2023-06-30T09:50:01.767+00:00,1135.4389999999999,105.0,4.0,26.810000000000002,24.691,2023-06-30T09:50:26.458+00:00,5.0,1,0.58,2023-06-30T09:50:01.767+00:00,526.458,55.0,3.0,12.43,78.584,2023-06-30T09:51:45.042+00:00,0.0,1,1.86,2023-06-30T09:50:26.458+00:00,605.0419999999999,55.0,5.0,14.29,495.668,2023-06-30T10:08:26.416+00:00,0.0,1,11.7,2023-06-30T10:00:10.748+00:00,1709.6909999999998,105.0,6.0,40.370000000000005,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-30T10:08:26.416+00:00,0.0,1,0.0,2023-06-30T10:08:26.416+00:00,1709.6909999999998,105.0,7.0,40.370000000000005,"_Start,A,C,B,D,E,_End",0,0.0
93,0.0,2023-07-03T13:55:00.000+00:00,0.0,1,0.0,2023-07-03T13:55:00.000+00:00,0.0,0.0,1.0,0.0,496.769,2023-07-03T14:03:16.769+00:00,50.0,1,11.73,2023-07-03T13:55:00.000+00:00,496.769,50.0,2.0,11.73,587.956,2023-07-03T14:13:04.725+00:00,50.0,1,13.88,2023-07-03T14:03:16.769+00:00,1728.6145211221688,105.0,5.0,31.22,237.554,2023-07-03T14:07:14.323+00:00,5.0,1,5.61,2023-07-03T14:03:16.769+00:00,734.323,55.0,3.0,17.34,88.07,2023-07-03T14:04:44.839+00:00,0.0,1,2.08,2023-07-03T14:03:16.769+00:00,1816.6845211221687,105.0,6.0,33.3,499.904,2023-07-03T14:22:20.562521+00:00,0.0,1,11.8,2023-07-03T14:14:00.658521+00:00,2316.5885211221685,105.0,7.0,45.099999999999994,406.33552112216864,2023-07-03T14:14:00.658521+00:00,0.0,1.0,0.0,2023-07-03T14:07:14.323+00:00,1140.6585211221686,55.0,4.0,17.34,0.0,2023-07-03T14:22:20.562521+00:00,0.0,1,0.0,2023-07-03T14:22:20.562521+00:00,2316.5885211221685,105.0,8.0,45.099999999999994,"_Start,A,C,F,B,D,E,_End",1,1.0
14,0.0,2023-06-30T10:56:40.000+00:00,0.0,1,0.0,2023-06-30T10:56:40.000+00:00,0.0,0.0,1.0,0.0,522.241,2023-06-30T11:05:22.241+00:00,50.0,1,12.33,2023-06-30T10:56:40.000+00:00,522.241,50.0,2.0,12.33,592.855,2023-06-30T11:15:15.096+00:00,50.0,1,14.0,2023-06-30T11:05:22.241+00:00,1134.1280000000002,105.0,4.0,26.78,19.032,2023-06-30T11:05:41.273+00:00,5.0,1,0.45,2023-06-30T11:05:22.241+00:00,541.273,55.0,3.0,12.78,39.995,2023-06-30T11:06:21.268+00:00,0.0,1,0.94,2023-06-30T11:05:41.273+00:00,581.268,55.0,5.0,13.719999999999999,510.624,2023-06-30T11:23:45.720+00:00,0.0,1,12.06,2023-06-30T11:15:15.096+00:00,1684.747,105.0,6.0,39.78,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-30T11:23:45.720+00:00,0.0,1,0.0,2023-06-30T11:23:45.720+00:00,1684.747,105.0,7.0,39.78,"_Start,A,C,B,D,E,_End",0,0.0
71,0.0,2023-07-03T10:51:40.000+00:00,0.0,1,0.0,2023-07-03T10:51:40.000+00:00,0.0,0.0,1.0,0.0,491.566,2023-07-03T11:00:07.571+00:00,50.0,1,11.61,2023-07-03T10:51:56.005+00:00,491.566,50.0,2.0,11.61,604.267,2023-07-03T11:10:11.838+00:00,50.0,1,14.27,2023-07-03T11:00:07.571+00:00,1124.746,105.0,4.0,26.56,28.913,2023-07-03T11:00:36.484+00:00,5.0,1,0.68,2023-07-03T11:00:07.571+00:00,520.4789999999999,55.0,3.0,12.29,34.708,2023-07-03T11:01:11.192+00:00,0.0,1,0.82,2023-07-03T11:00:36.484+00:00,555.1869999999999,55.0,5.0,13.11,522.846,2023-07-03T11:18:54.684+00:00,0.0,1,12.34,2023-07-03T11:10:11.838+00:00,1682.3000000000002,105.0,6.0,39.72,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-07-03T11:18:54.684+00:00,0.0,1,0.0,2023-07-03T11:18:54.684+00:00,1682.3000000000002,105.0,7.0,39.72,"_Start,A,C,B,D,E,_End",0,0.0
36,0.0,2023-06-30T14:00:00.000+00:00,0.0,1,0.0,2023-06-30T14:00:00.000+00:00,0.0,0.0,1.0,0.0,489.126,2023-06-30T14:08:09.126+00:00,50.0,1,11.55,2023-06-30T14:00:00.000+00:00,489.126,50.0,2.0,11.55,600.436,2023-06-30T14:18:09.562+00:00,50.0,1,14.18,2023-06-30T14:08:09.126+00:00,1128.222,105.0,4.0,26.64,38.66,2023-06-30T14:08:47.786+00:00,5.0,1,0.91,2023-06-30T14:08:09.126+00:00,527.786,55.0,3.0,12.46,73.348,2023-06-30T14:09:22.474+00:00,0.0,1,1.73,2023-06-30T14:08:09.126+00:00,601.1339999999999,55.0,5.0,14.190000000000001,488.221,2023-06-30T14:26:17.783+00:00,0.0,1,11.53,2023-06-30T14:18:09.562+00:00,1689.791,105.0,6.0,39.9,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-30T14:26:17.783+00:00,0.0,1,0.0,2023-06-30T14:26:17.783+00:00,1689.791,105.0,7.0,39.9,"_Start,A,C,B,D,E,_End",0,0.0
37,0.0,2023-06-30T14:08:20.000+00:00,0.0,1,0.0,2023-06-30T14:08:20.000+00:00,0.0,0.0,1.0,0.0,493.193,2023-06-30T14:17:00.979+00:00,50.0,1,11.64,2023-06-30T14:08:47.786+00:00,493.193,50.0,2.0,11.64,605.199,2023-06-30T14:27:06.178+00:00,50.0,1,14.29,2023-06-30T14:17:00.979+00:00,1112.719,105.0,4.0,26.27,14.327,2023-06-30T14:17:15.306+00:00,5.0,1,0.34,2023-06-30T14:17:00.979+00:00,507.52,55.0,3.0,11.98,42.174,2023-06-30T14:17:57.480+00:00,0.0,1,1.0,2023-06-30T14:17:15.306+00:00,549.694,55.0,5.0,12.98,511.487,2023-06-30T14:35:37.665+00:00,0.0,1,12.08,2023-06-30T14:27:06.178+00:00,1666.38,105.0,6.0,39.35,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-30T14:35:37.665+00:00,0.0,1,0.0,2023-06-30T14:35:37.665+00:00,1666.38,105.0,7.0,39.35,"_Start,A,C,B,D,E,_End",0,0.0
58,0.0,2023-07-03T09:03:20.000+00:00,0.0,1,0.0,2023-07-03T09:03:20.000+00:00,0.0,0.0,1.0,0.0,481.936,2023-07-03T09:11:21.936+00:00,50.0,1,11.38,2023-07-03T09:03:20.000+00:00,481.936,50.0,2.0,11.38,604.011,2023-07-03T09:21:25.947+00:00,50.0,1,14.26,2023-07-03T09:11:21.936+00:00,1094.34,105.0,4.0,25.84,8.393,2023-07-03T09:11:30.329+00:00,5.0,1,0.2,2023-07-03T09:11:21.936+00:00,490.32899999999995,55.0,3.0,11.58,87.454,2023-07-03T09:12:49.390+00:00,0.0,1,2.06,2023-07-03T09:11:21.936+00:00,577.7829999999999,55.0,5.0,13.64,484.514,2023-07-03T09:29:30.461+00:00,0.0,1,11.44,2023-07-03T09:21:25.947+00:00,1666.308,105.0,6.0,39.339999999999996,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-07-03T09:29:30.461+00:00,0.0,1,0.0,2023-07-03T09:29:30.461+00:00,1666.308,105.0,7.0,39.339999999999996,"_Start,A,C,B,D,E,_End",0,0.0
15,0.0,2023-06-30T11:05:00.000+00:00,0.0,1,0.0,2023-06-30T11:05:00.000+00:00,0.0,0.0,1.0,0.0,518.658,2023-06-30T11:13:38.658+00:00,50.0,1,12.25,2023-06-30T11:05:00.000+00:00,518.658,50.0,2.0,12.25,604.777,2023-06-30T11:23:43.435+00:00,50.0,1,14.28,2023-06-30T11:13:38.658+00:00,1908.7688822059868,105.0,5.0,31.43,207.464,2023-06-30T11:17:06.122+00:00,5.0,1,4.9,2023-06-30T11:13:38.658+00:00,726.1220000000001,55.0,3.0,17.15,59.487,2023-06-30T11:16:13.740+00:00,0.0,1,1.4,2023-06-30T11:15:14.253+00:00,1968.2558822059868,105.0,6.0,32.83,493.238,2023-06-30T11:34:57.229882+00:00,0.0,1,11.65,2023-06-30T11:26:43.991882+00:00,2461.4938822059867,105.0,7.0,44.48,577.8698822059868,2023-06-30T11:26:43.991882+00:00,0.0,1.0,0.0,2023-06-30T11:17:06.122+00:00,1303.9918822059867,55.0,4.0,17.15,0.0,2023-06-30T11:34:57.229882+00:00,0.0,1,0.0,2023-06-30T11:34:57.229882+00:00,2461.4938822059867,105.0,8.0,44.48,"_Start,A,C,F,B,D,E,_End",1,1.0
38,0.0,2023-06-30T14:16:40.000+00:00,0.0,1,0.0,2023-06-30T14:16:40.000+00:00,0.0,0.0,1.0,0.0,501.996,2023-06-30T14:25:01.996+00:00,50.0,1,11.85,2023-06-30T14:16:40.000+00:00,501.996,50.0,2.0,11.85,594.738,2023-06-30T14:34:56.734+00:00,50.0,1,14.04,2023-06-30T14:25:01.996+00:00,1633.886088534144,105.0,5.0,27.46,66.644,2023-06-30T14:26:08.640+00:00,5.0,1,1.57,2023-06-30T14:25:01.996+00:00,568.64,55.0,3.0,13.42,29.578,2023-06-30T14:26:38.218+00:00,0.0,1,0.7,2023-06-30T14:26:08.640+00:00,1663.464088534144,105.0,6.0,28.16,498.731,2023-06-30T14:43:15.465+00:00,0.0,1,11.78,2023-06-30T14:34:56.734+00:00,2162.195088534144,105.0,7.0,39.94,470.50808853414384,2023-06-30T14:33:59.148089+00:00,0.0,1.0,0.0,2023-06-30T14:26:08.640+00:00,1039.1480885341439,55.0,4.0,13.42,0.0,2023-06-30T14:43:15.465+00:00,0.0,1,0.0,2023-06-30T14:43:15.465+00:00,2162.195088534144,105.0,8.0,39.94,"_Start,A,C,F,B,D,E,_End",1,1.0
59,0.0,2023-07-03T09:11:40.000+00:00,0.0,1,0.0,2023-07-03T09:11:40.000+00:00,0.0,0.0,1.0,0.0,514.146,2023-07-03T09:20:14.146+00:00,50.0,1,12.14,2023-07-03T09:11:40.000+00:00,514.146,50.0,2.0,12.14,607.335,2023-07-03T09:30:21.481+00:00,50.0,1,14.34,2023-07-03T09:20:14.146+00:00,1741.5802401919668,105.0,5.0,27.83,57.048,2023-07-03T09:21:11.194+00:00,5.0,1,1.35,2023-07-03T09:20:14.146+00:00,571.194,55.0,3.0,13.49,44.594,2023-07-03T09:21:55.788+00:00,0.0,1,1.05,2023-07-03T09:21:11.194+00:00,1786.1742401919669,105.0,6.0,28.88,498.479,2023-07-03T09:38:52.724240+00:00,0.0,1,11.77,2023-07-03T09:30:34.245240+00:00,2284.6532401919667,105.0,7.0,40.65,563.0512401919669,2023-07-03T09:30:34.245240+00:00,0.0,1.0,0.0,2023-07-03T09:21:11.194+00:00,1134.2452401919668,55.0,4.0,13.49,0.0,2023-07-03T09:38:52.724240+00:00,0.0,1,0.0,2023-07-03T09:38:52.724240+00:00,2284.6532401919667,105.0,8.0,40.65,"_Start,A,C,F,B,D,E,_End",1,1.0
16,0.0,2023-06-30T11:13:20.000+00:00,0.0,1,0.0,2023-06-30T11:13:20.000+00:00,0.0,0.0,1.0,0.0,489.432,2023-06-30T11:21:29.432+00:00,50.0,1,11.56,2023-06-30T11:13:20.000+00:00,489.432,50.0,2.0,11.56,610.03,2023-06-30T11:31:39.462+00:00,50.0,1,14.4,2023-06-30T11:21:29.432+00:00,1744.081586279186,105.0,5.0,30.450000000000003,190.296,2023-06-30T11:24:39.728+00:00,5.0,1,4.49,2023-06-30T11:21:29.432+00:00,679.7280000000001,55.0,3.0,16.05,11.416,2023-06-30T11:21:40.848+00:00,0.0,1,0.27,2023-06-30T11:21:29.432+00:00,1755.497586279186,105.0,6.0,30.720000000000002,494.037,2023-06-30T11:40:45.299586+00:00,0.0,1,11.66,2023-06-30T11:32:31.262586+00:00,2249.534586279186,105.0,7.0,42.38,454.32358627918603,2023-06-30T11:32:14.051586+00:00,0.0,1.0,0.0,2023-06-30T11:24:39.728+00:00,1134.051586279186,55.0,4.0,16.05,0.0,2023-06-30T11:40:45.299586+00:00,0.0,1,0.0,2023-06-30T11:40:45.299586+00:00,2249.534586279186,105.0,8.0,42.38,"_Start,A,C,F,B,D,E,_End",1,1.0
2,0.0,2023-06-30T09:16:40.000+00:00,0.0,1,0.0,2023-06-30T09:16:40.000+00:00,0.0,0.0,1.0,0.0,499.768,2023-06-30T09:24:59.768+00:00,50.0,1,11.8,2023-06-30T09:16:40.000+00:00,499.768,50.0,2.0,11.8,587.369,2023-06-30T09:34:47.137+00:00,50.0,1,13.87,2023-06-30T09:24:59.768+00:00,1108.233,105.0,4.0,26.17,21.096,2023-06-30T09:25:20.864+00:00,5.0,1,0.5,2023-06-30T09:24:59.768+00:00,520.8639999999999,55.0,3.0,12.3,95.291,2023-06-30T09:26:35.059+00:00,0.0,1,2.25,2023-06-30T09:24:59.768+00:00,616.155,55.0,5.0,14.55,503.424,2023-06-30T09:43:10.561+00:00,0.0,1,11.89,2023-06-30T09:34:47.137+00:00,1706.9479999999999,105.0,6.0,40.31,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-30T09:43:10.561+00:00,0.0,1,0.0,2023-06-30T09:43:10.561+00:00,1706.9479999999999,105.0,7.0,40.31,"_Start,A,C,B,D,E,_End",0,0.0
39,0.0,2023-06-30T14:25:00.000+00:00,0.0,1,0.0,2023-06-30T14:25:00.000+00:00,0.0,0.0,1.0,0.0,486.419,2023-06-30T14:33:06.419+00:00,50.0,1,11.48,2023-06-30T14:25:00.000+00:00,486.419,50.0,2.0,11.48,598.792,2023-06-30T14:43:05.211+00:00,50.0,1,14.14,2023-06-30T14:33:06.419+00:00,1638.485322701073,105.0,5.0,27.73,89.501,2023-06-30T14:34:35.920+00:00,5.0,1,2.11,2023-06-30T14:33:06.419+00:00,575.92,55.0,3.0,13.59,37.844,2023-06-30T14:33:44.263+00:00,0.0,1,0.89,2023-06-30T14:33:06.419+00:00,1676.3293227010731,105.0,6.0,28.62,501.336,2023-06-30T14:51:27.976+00:00,0.0,1,11.84,2023-06-30T14:43:06.640+00:00,2177.665322701073,105.0,7.0,40.46,463.77332270107325,2023-06-30T14:42:19.693323+00:00,0.0,1.0,0.0,2023-06-30T14:34:35.920+00:00,1039.6933227010732,55.0,4.0,13.59,0.0,2023-06-30T14:51:27.976+00:00,0.0,1,0.0,2023-06-30T14:51:27.976+00:00,2177.665322701073,105.0,8.0,40.46,"_Start,A,C,F,B,D,E,_End",1,1.0
17,0.0,2023-06-30T11:21:40.000+00:00,0.0,1,0.0,2023-06-30T11:21:40.000+00:00,0.0,0.0,1.0,0.0,531.416,2023-06-30T11:30:32.264+00:00,50.0,1,12.55,2023-06-30T11:21:40.848+00:00,531.416,50.0,2.0,12.55,602.319,2023-06-30T11:40:34.583+00:00,50.0,1,14.22,2023-06-30T11:30:32.264+00:00,1778.0322905208045,105.0,5.0,30.090000000000003,140.443,2023-06-30T11:32:52.707+00:00,5.0,1,3.32,2023-06-30T11:30:32.264+00:00,671.859,55.0,3.0,15.870000000000001,84.882,2023-06-30T11:33:04.344+00:00,0.0,1,2.0,2023-06-30T11:31:39.462+00:00,1862.9142905208046,105.0,6.0,32.09,527.545,2023-06-30T11:50:04.106291+00:00,0.0,1,12.46,2023-06-30T11:41:16.561291+00:00,2390.4592905208046,105.0,7.0,44.550000000000004,503.85429052080457,2023-06-30T11:41:16.561291+00:00,0.0,1.0,0.0,2023-06-30T11:32:52.707+00:00,1175.7132905208045,55.0,4.0,15.870000000000001,0.0,2023-06-30T11:50:04.106291+00:00,0.0,1,0.0,2023-06-30T11:50:04.106291+00:00,2390.4592905208046,105.0,8.0,44.550000000000004,"_Start,A,C,F,B,D,E,_End",1,1.0
19,0.0,2023-06-30T11:38:20.000+00:00,0.0,1,0.0,2023-06-30T11:38:20.000+00:00,0.0,0.0,1.0,0.0,504.714,2023-06-30T11:46:44.714+00:00,50.0,1,11.92,2023-06-30T11:38:20.000+00:00,504.714,50.0,2.0,11.92,587.309,2023-06-30T11:56:32.023+00:00,50.0,1,13.87,2023-06-30T11:46:44.714+00:00,1607.1771731068884,105.0,5.0,29.229999999999997,145.768,2023-06-30T11:49:10.482+00:00,5.0,1,3.44,2023-06-30T11:46:44.714+00:00,650.482,55.0,3.0,15.36,87.864,2023-06-30T11:49:51.342+00:00,0.0,1,2.07,2023-06-30T11:48:23.478+00:00,1695.0411731068884,105.0,6.0,31.299999999999997,507.988,2023-06-30T12:05:00.011+00:00,0.0,1,11.99,2023-06-30T11:56:32.023+00:00,2203.0291731068883,105.0,7.0,43.29,369.38617310688846,2023-06-30T11:55:19.868173+00:00,0.0,1.0,0.0,2023-06-30T11:49:10.482+00:00,1019.8681731068884,55.0,4.0,15.36,0.0,2023-06-30T12:05:00.011+00:00,0.0,1,0.0,2023-06-30T12:05:00.011+00:00,2203.0291731068883,105.0,8.0,43.29,"_Start,A,C,F,B,D,E,_End",1,1.0
1,0.0,2023-06-30T09:08:20.000+00:00,0.0,1,0.0,2023-06-30T09:08:20.000+00:00,0.0,0.0,1.0,0.0,503.86,2023-06-30T09:16:43.860+00:00,50.0,1,11.9,2023-06-30T09:08:20.000+00:00,503.86,50.0,2.0,11.9,600.542,2023-06-30T09:26:44.402+00:00,50.0,1,14.18,2023-06-30T09:16:43.860+00:00,1668.0231938625939,105.0,5.0,27.8,72.947,2023-06-30T09:17:56.807+00:00,5.0,1,1.72,2023-06-30T09:16:43.860+00:00,576.807,55.0,3.0,13.620000000000001,16.328,2023-06-30T09:17:00.188+00:00,0.0,1,0.39,2023-06-30T09:16:43.860+00:00,1684.3511938625938,105.0,6.0,28.19,478.143,2023-06-30T09:34:42.545+00:00,0.0,1,11.29,2023-06-30T09:26:44.402+00:00,2162.494193862594,105.0,7.0,39.480000000000004,490.6741938625938,2023-06-30T09:26:07.481194+00:00,0.0,1.0,0.0,2023-06-30T09:17:56.807+00:00,1067.481193862594,55.0,4.0,13.620000000000001,0.0,2023-06-30T09:34:42.545+00:00,0.0,1,0.0,2023-06-30T09:34:42.545+00:00,2162.494193862594,105.0,8.0,39.480000000000004,"_Start,A,C,F,B,D,E,_End",1,1.0
18,0.0,2023-06-30T11:30:00.000+00:00,0.0,1,0.0,2023-06-30T11:30:00.000+00:00,0.0,0.0,1.0,0.0,502.675,2023-06-30T11:38:22.675+00:00,50.0,1,11.87,2023-06-30T11:30:00.000+00:00,502.675,50.0,2.0,11.87,600.803,2023-06-30T11:48:23.478+00:00,50.0,1,14.19,2023-06-30T11:38:22.675+00:00,1704.1438005160771,105.0,5.0,28.88,119.314,2023-06-30T11:40:21.989+00:00,5.0,1,2.82,2023-06-30T11:38:22.675+00:00,621.989,55.0,3.0,14.69,73.813,2023-06-30T11:41:24.523+00:00,0.0,1,1.74,2023-06-30T11:40:10.710+00:00,1777.9568005160772,105.0,6.0,30.619999999999997,508.404,2023-06-30T11:57:38.886+00:00,0.0,1,12.0,2023-06-30T11:49:10.482+00:00,2286.3608005160772,105.0,7.0,42.62,481.35180051607705,2023-06-30T11:48:23.340801+00:00,0.0,1.0,0.0,2023-06-30T11:40:21.989+00:00,1103.340800516077,55.0,4.0,14.69,0.0,2023-06-30T11:57:38.886+00:00,0.0,1,0.0,2023-06-30T11:57:38.886+00:00,2286.3608005160772,105.0,8.0,42.62,"_Start,A,C,F,B,D,E,_End",1,1.0
